Date,Close/Last,Volume,Open,High,Low
02/21/2025,$170.23,9813720,$167.44,$170.5491,$165.92
02/20/2025,$167.21,6162601,$163.15,$167.78,$162.80
02/19/2025,$166.49,7910823,$166.10,$166.87,$165.24
02/18/2025,$165.43,7075681,$163.35,$165.76,$162.20
02/14/2025,$162.89,13179480,$169.79,$170.00,$162.30
02/13/2025,$171.02,6328365,$169.63,$171.38,$169.14
02/12/2025,$169.58,6037671,$168.35,$170.08,$167.97
02/11/2025,$169.43,5438081,$167.69,$169.57,$166.50
02/10/2025,$167.53,7063167,$167.69,$168.48,$166.40
02/07/2025,$167.97,4535617,$169.09,$169.12,$167.87
02/06/2025,$168.88,4957889,$169.37,$169.93,$168.03
02/05/2025,$169.01,7537232,$168.09,$169.14,$166.61
02/04/2025,$168.13,6410938,$169.29,$169.29,$166.28
02/03/2025,$168.76,8668729,$165.47,$169.38,$165.23
01/31/2025,$165.99,5464903,$166.00,$166.62,$165.21
01/30/2025,$167.41,4136546,$167.48,$167.60,$165.93
