Date,Close/Last,Volume,Open,High,Low
04/09/2025,$146.03,16846840,$135.02,$147.47,$133.88
04/08/2025,$136.93,12904420,$144.15,$144.49,$134.87
04/07/2025,$140.15,17816950,$138.73,$146.19,$137.29
04/04/2025,$143.28,20374720,$151.755,$152.46,$142.75
04/03/2025,$156.12,15500990,$160.12,$161.35,$155.80
04/02/2025,$166.47,7044869,$167.40,$167.98,$165.85
04/01/2025,$168.51,6378587,$167.29,$168.60,$166.16
03/31/2025,$167.29,10675730,$166.19,$168.92,$166.13
03/28/2025,$166.09,4923025,$166.70,$167.13,$165.295
03/27/2025,$166.65,6862691,$167.25,$168.22,$165.85
03/26/2025,$167.97,10077760,$167.37,$168.96,$167.25
03/25/2025,$165.94,7869159,$166.08,$167.82,$165.11
03/24/2025,$165.02,8068002,$164.69,$166.43,$164.315
03/21/2025,$164.75,21625460,$164.49,$164.885,$163.11
03/20/2025,$164.77,9545886,$163.13,$165.31,$162.41
03/19/2025,$164.05,11503860,$160.965,$164.54,$160.90
03/18/2025,$160.81,9289469,$159.74,$161.09,$158.825
03/17/2025,$158.72,7615153,$157.22,$159.45,$156.765
03/14/2025,$157.02,6671549,$153.99,$157.24,$153.01
03/13/2025,$153.61,9022758,$152.265,$154.43,$151.92
03/12/2025,$152.67,9710223,$153.64,$154.79,$152.215
03/11/2025,$154.08,10466290,$158.43,$158.84,$153.79
03/10/2025,$157.57,11750300,$157.19,$160.37,$156.17
03/07/2025,$156.34,8562635,$153.95,$157.45,$153.71
03/06/2025,$152.95,7314687,$150.51,$153.33,$149.47
03/05/2025,$150.81,9288538,$150.15,$151.365,$147.74
03/04/2025,$152.00,8826344,$151.205,$154.1525,$150.05
03/03/2025,$153.09,9059814,$159.46,$160.09,$151.76
02/28/2025,$158.62,8828547,$156.695,$158.67,$154.92
02/27/2025,$156.67,7517237,$155.69,$158.29,$154.81
02/26/2025,$155.14,6005232,$156.62,$156.69,$154.40
02/25/2025,$156.42,6811293,$157.99,$158.99,$155.46
02/24/2025,$157.89,5925047,$157.085,$158.33,$156.75
02/21/2025,$156.92,6689815,$158.13,$158.95,$156.82
02/20/2025,$158.79,6256154,$157.50,$158.95,$157.07
02/19/2025,$157.23,4945813,$156.52,$158.36,$156.00
02/18/2025,$156.16,5981480,$155.34,$157.31,$154.78
02/14/2025,$155.34,5828805,$155.08,$157.45,$154.88
02/13/2025,$155.88,7836362,$154.78,$156.42,$153.32
02/12/2025,$154.90,6693461,$156.75,$157.465,$154.5716
02/11/2025,$157.44,6011842,$156.35,$158.71,$156.12
02/10/2025,$155.77,5653770,$154.29,$155.80,$154.06
02/07/2025,$152.62,4724947,$152.48,$153.81,$151.9243
02/06/2025,$151.90,6420525,$154.22,$155.255,$151.06
02/05/2025,$152.99,6533680,$152.99,$153.80,$152.29
02/04/2025,$153.22,8458070,$148.72,$153.385,$148.72
02/03/2025,$149.34,7604961,$149.00,$150.86,$147.80
01/31/2025,$149.19,16731590,$153.76,$154.37,$148.65
01/30/2025,$156.32,6931918,$156.56,$157.45,$155.52
01/29/2025,$155.69,5630563,$155.715,$156.58,$154.81
01/28/2025,$156.21,6425353,$157.71,$158.92,$155.1838
01/27/2025,$157.23,7140991,$156.33,$157.8899,$155.52
01/24/2025,$155.65,8003778,$156.46,$157.47,$155.2701
01/23/2025,$156.01,5979808,$157.63,$157.94,$155.62
01/22/2025,$156.41,7232227,$157.68,$158.44,$156.27
01/21/2025,$158.24,10131370,$161.15,$161.40,$157.49
01/17/2025,$161.47,9260428,$159.13,$161.77,$158.7978
01/16/2025,$159.38,5578902,$158.03,$159.895,$158.03
01/15/2025,$158.33,7899997,$156.875,$158.69,$156.38
01/14/2025,$156.90,6830219,$155.205,$156.91,$154.46
01/13/2025,$155.35,11774070,$154.10,$157.35,$154.00
01/10/2025,$153.14,11074720,$153.41,$154.34,$150.87
01/08/2025,$150.30,7640885,$148.04,$151.18,$148.03
01/07/2025,$149.59,7735997,$148.505,$150.4999,$147.63
01/06/2025,$147.26,5888731,$148.40,$150.33,$146.87
01/03/2025,$147.85,5813935,$147.54,$148.50,$147.30
01/02/2025,$146.71,7170257,$145.475,$148.07,$145.475
12/31/2024,$144.84,6137843,$143.52,$145.34,$143.32
12/30/2024,$143.07,6194835,$143.79,$143.98,$142.35
12/27/2024,$144.00,5296875,$144.29,$145.71,$143.39
12/26/2024,$143.98,4494424,$143.67,$144.31,$142.90
12/24/2024,$143.84,3556081,$143.10,$144.045,$142.26
12/23/2024,$142.97,8156466,$142.48,$143.345,$141.54
12/20/2024,$142.85,32209200,$140.825,$142.85,$140.55
12/19/2024,$141.15,16544330,$144.57,$144.76,$140.95
12/18/2024,$144.08,10174490,$147.76,$148.67,$143.98
12/17/2024,$148.11,11909330,$148.00,$148.65,$146.91
12/16/2024,$149.36,11961220,$153.89,$153.89,$149.25
12/13/2024,$153.87,5816180,$154.87,$154.961,$153.07
12/12/2024,$154.71,7621522,$155.87,$156.525,$154.2653
12/11/2024,$156.21,13764740,$156.86,$157.17,$155.80
12/10/2024,$157.00,9126158,$159.06,$159.52,$156.70
12/09/2024,$157.08,9404473,$157.00,$160.08,$156.82
12/06/2024,$155.24,9701694,$158.75,$158.83,$155.17
12/05/2024,$159.33,6358358,$159.29,$160.67,$158.69
12/04/2024,$158.32,7862728,$161.83,$161.84,$157.86
12/03/2024,$161.92,5900066,$162.98,$163.197,$161.39
12/02/2024,$162.21,6229596,$162.29,$162.95,$160.11
11/29/2024,$161.93,5076953,$162.25,$162.7499,$160.66
11/27/2024,$162.11,7674474,$162.76,$164.68,$161.61
11/26/2024,$162.53,7369944,$162.31,$162.94,$161.40
11/25/2024,$160.36,10702400,$162.15,$163.17,$159.83
11/22/2024,$162.36,7006293,$161.51,$162.61,$161.15
11/21/2024,$161.63,7945531,$162.02,$162.65,$161.29
11/20/2024,$161.33,6391252,$159.91,$161.44,$159.78
11/19/2024,$159.60,4657409,$159.98,$160.4272,$158.751
11/18/2024,$160.76,6092141,$160.56,$161.52,$159.07
11/15/2024,$161.42,9022753,$161.52,$162.38,$160.76
11/14/2024,$161.80,10111230,$159.84,$161.83,$159.68
11/13/2024,$158.72,8824013,$156.07,$159.02,$154.53
11/12/2024,$155.29,5681869,$157.30,$157.47,$155.12
11/11/2024,$156.50,7771691,$157.14,$157.94,$155.90
11/08/2024,$156.93,6041457,$156.60,$157.58,$155.67
11/07/2024,$156.77,8143245,$157.94,$158.01,$156.40
11/06/2024,$157.72,12118910,$157.10,$158.61,$156.12
11/05/2024,$153.41,5978897,$154.53,$154.67,$152.55
11/04/2024,$153.97,6129961,$154.42,$154.42,$152.6199
11/01/2024,$153.07,11727980,$152.48,$155.9303,$151.70
10/31/2024,$148.82,8400855,$148.755,$149.57,$147.89
10/30/2024,$148.05,5784011,$149.08,$149.65,$147.66
10/29/2024,$148.52,6014676,$150.04,$150.415,$147.87
10/28/2024,$150.54,8892039,$148.25,$150.70,$148.16
10/25/2024,$150.81,6839894,$151.39,$152.12,$150.46
10/24/2024,$150.45,5474258,$151.13,$151.45,$149.38
10/23/2024,$150.48,5248853,$150.36,$151.00,$149.2909
10/22/2024,$150.92,4416409,$151.25,$151.68,$150.22
10/21/2024,$150.88,5073999,$152.00,$152.48,$150.49
10/18/2024,$150.75,5208202,$150.815,$151.08,$149.375
10/17/2024,$151.20,6593136,$149.26,$151.33,$148.97
10/16/2024,$148.73,4303737,$148.35,$149.0312,$148.21
10/15/2024,$147.73,6704610,$148.80,$149.955,$147.56
10/14/2024,$151.78,4214721,$150.52,$151.90,$150.18
10/11/2024,$151.42,5051314,$150.38,$152.33,$150.25
10/10/2024,$150.62,4420891,$150.68,$151.55,$149.85
10/09/2024,$149.65,4973453,$147.51,$150.37,$147.36
10/08/2024,$148.75,5892739,$149.20,$149.60,$147.73
10/07/2024,$151.12,5895852,$151.50,$152.75,$150.69
10/04/2024,$150.74,7895285,$152.48,$152.50,$150.135
10/03/2024,$151.25,6553282,$151.31,$152.17,$150.02
10/02/2024,$150.95,8105420,$151.68,$152.28,$149.26
10/01/2024,$149.70,9489121,$146.35,$150.52,$145.45
09/30/2024,$147.27,7494608,$145.37,$147.48,$144.28
09/27/2024,$145.49,8049155,$142.98,$145.77,$142.84
09/26/2024,$141.99,8046171,$140.90,$143.22,$140.63
09/25/2024,$143.97,7888444,$146.945,$147.41,$143.50
09/24/2024,$147.45,6014208,$148.88,$149.10,$146.91
09/23/2024,$147.54,6960639,$146.25,$148.415,$145.95
09/20/2024,$145.68,23162860,$145.23,$145.91,$143.44
09/19/2024,$144.99,7247416,$145.81,$146.78,$144.93
09/18/2024,$143.96,6180252,$143.32,$145.60,$143.19
09/17/2024,$143.41,7338782,$141.80,$144.14,$141.74
09/16/2024,$142.09,6864275,$141.69,$143.165,$141.065
09/13/2024,$140.61,5900747,$139.87,$141.53,$139.7124
09/12/2024,$139.21,6593436,$138.23,$139.47,$137.42
09/11/2024,$137.88,9534010,$138.21,$138.4801,$135.3672
09/10/2024,$138.23,8202480,$140.895,$141.08,$137.09
09/09/2024,$140.30,9892347,$138.635,$142.02,$138.54
09/06/2024,$138.56,7836358,$141.065,$142.11,$137.87
09/05/2024,$140.93,9371051,$143.17,$143.17,$140.60
09/04/2024,$142.07,9820730,$144.64,$145.5271,$141.67
09/03/2024,$144.66,7944740,$145.55,$145.77,$144.28
08/30/2024,$147.95,6414755,$146.22,$148.08,$145.70
08/29/2024,$147.42,4466696,$146.46,$148.18,$145.44
08/28/2024,$146.00,5614416,$146.44,$147.14,$145.48
08/27/2024,$146.95,5099956,$148.67,$149.55,$146.74
08/26/2024,$148.50,5780289,$148.97,$150.09,$147.55
08/23/2024,$147.62,4824078,$146.525,$148.0937,$146.3152
08/22/2024,$145.73,4026998,$145.35,$146.3343,$145.13
08/21/2024,$145.32,5984993,$145.43,$146.64,$144.55
08/20/2024,$144.69,7497606,$146.33,$146.51,$144.56
08/19/2024,$146.83,5967406,$146.01,$147.73,$145.89
08/16/2024,$147.27,6874416,$146.05,$147.62,$145.64
08/15/2024,$146.80,6304232,$145.59,$147.52,$145.48
08/14/2024,$144.67,5874216,$144.39,$145.24,$143.43
08/13/2024,$144.15,7794816,$144.08,$144.55,$143.05
08/12/2024,$145.02,8442174,$145.84,$146.7381,$139.69
08/09/2024,$144.99,7653053,$144.21,$146.11,$143.19
08/08/2024,$144.49,7531112,$143.075,$144.82,$142.71
08/07/2024,$142.41,8867862,$144.58,$145.725,$142.28
08/06/2024,$143.23,9692659,$144.49,$145.09,$143.12
08/05/2024,$144.66,13037190,$145.52,$145.77,$143.41
08/02/2024,$148.55,13278620,$151.13,$152.04,$147.02
08/01/2024,$152.62,16689950,$158.71,$159.50,$152.03
07/31/2024,$160.47,6209200,$161.69,$161.69,$160.05
07/30/2024,$159.57,5740861,$156.46,$160.09,$156.435
07/29/2024,$156.60,5071988,$158.25,$158.25,$154.86
07/26/2024,$157.84,5232519,$157.73,$159.04,$157.06
07/25/2024,$157.54,5432141,$155.37,$158.26,$154.62
07/24/2024,$155.07,5971731,$154.69,$155.70,$153.42
07/23/2024,$154.09,6238721,$156.35,$156.5969,$153.84
07/22/2024,$156.99,5577286,$158.22,$158.98,$156.855
07/19/2024,$159.15,6427723,$162.48,$162.70,$158.41
07/18/2024,$161.97,6577674,$161.23,$164.28,$160.24
07/17/2024,$161.23,7296622,$158.50,$161.48,$158.29
07/16/2024,$157.77,6924187,$157.01,$158.31,$156.15
07/15/2024,$158.04,5661170,$156.95,$159.52,$156.3705
07/12/2024,$155.59,6446316,$156.16,$156.44,$154.56
07/11/2024,$155.26,8323125,$155.00,$156.68,$154.22
07/10/2024,$155.13,5416594,$152.50,$155.44,$152.30
07/09/2024,$152.98,5303129,$153.00,$154.76,$152.3481
07/08/2024,$154.33,4990726,$153.32,$155.28,$153.32
07/05/2024,$154.31,6183056,$156.55,$156.55,$153.68
07/03/2024,$156.71,3264196,$156.94,$157.74,$156.5641
07/02/2024,$156.75,7216801,$157.68,$157.72,$155.45
07/01/2024,$156.52,5584116,$157.16,$158.70,$155.98
06/28/2024,$156.42,11283390,$157.52,$158.58,$156.17
06/27/2024,$156.32,5568733,$156.70,$156.94,$155.635
06/26/2024,$155.95,8637756,$158.46,$158.46,$155.79
06/25/2024,$158.46,6056711,$159.12,$159.36,$157.67
06/24/2024,$159.31,7971620,$156.27,$159.54,$156.19
06/21/2024,$155.28,21292090,$156.80,$157.665,$155.22
06/20/2024,$156.64,8336031,$153.71,$157.41,$153.25
06/18/2024,$153.33,6942882,$153.55,$155.95,$152.84
06/17/2024,$153.19,6321386,$152.50,$153.93,$151.93
06/14/2024,$152.57,6159138,$153.13,$153.295,$151.97
06/13/2024,$152.84,6163015,$153.77,$154.09,$152.23
06/12/2024,$154.22,10017420,$157.49,$157.625,$152.40
06/11/2024,$156.49,5132009,$156.17,$156.75,$154.48
06/10/2024,$156.74,7075943,$156.41,$158.20,$156.32
06/07/2024,$156.08,5887651,$155.71,$157.69,$155.13
06/06/2024,$155.93,5215140,$154.50,$156.02,$153.39
06/05/2024,$154.98,7058506,$156.16,$157.02,$154.53
06/04/2024,$156.13,6360542,$155.72,$156.35,$154.11
06/03/2024,$157.46,9009935,$161.49,$161.68,$156.46
05/31/2024,$162.30,10334230,$158.63,$162.58,$158.51
05/30/2024,$158.26,6371243,$156.85,$158.455,$156.81
05/29/2024,$156.90,5909632,$158.02,$158.49,$156.44
05/28/2024,$159.04,6928298,$158.12,$159.42,$157.95
05/24/2024,$157.75,4477720,$158.08,$158.97,$157.30
05/23/2024,$156.94,6718378,$157.92,$158.60,$156.33
05/22/2024,$157.57,6260509,$159.52,$159.52,$156.52
05/21/2024,$159.97,4783287,$160.58,$161.46,$159.74
05/20/2024,$161.14,4913820,$162.72,$163.00,$161.075
05/17/2024,$162.67,5497919,$161.75,$162.9679,$161.19
05/16/2024,$161.09,6409418,$161.53,$162.00,$160.48
05/15/2024,$163.05,7603063,$163.13,$163.80,$160.17
05/14/2024,$163.61,4923968,$164.34,$165.20,$163.02
05/13/2024,$164.53,6848303,$166.48,$166.91,$162.98
05/10/2024,$165.82,5490944,$166.04,$166.42,$165.0153
05/09/2024,$165.45,6683313,$163.02,$165.51,$162.73
05/08/2024,$162.54,6706361,$161.95,$163.08,$161.5367
05/07/2024,$162.67,6869948,$162.31,$163.15,$162.02
05/06/2024,$162.30,8430277,$160.73,$164.02,$160.73
05/03/2024,$160.25,11664510,$160.66,$160.66,$157.04
05/02/2024,$160.73,8597124,$160.41,$161.775,$159.89
05/01/2024,$159.63,7714962,$160.78,$161.45,$158.90
04/30/2024,$161.27,8457341,$165.97,$166.12,$160.95
04/29/2024,$166.33,6366752,$165.91,$167.11,$164.69
04/26/2024,$165.89,9736350,$165.23,$166.98,$163.30
04/25/2024,$165.28,9702581,$163.70,$165.60,$162.67
04/24/2024,$163.57,7610335,$161.88,$163.84,$161.446
04/23/2024,$162.85,5597617,$161.31,$162.85,$160.60
04/22/2024,$161.92,6779221,$159.95,$162.70,$158.4403
04/19/2024,$160.00,7734654,$158.75,$160.75,$158.1495
04/18/2024,$157.57,4979193,$157.14,$158.04,$156.39
04/17/2024,$156.40,6733879,$155.99,$157.7099,$155.64
04/16/2024,$156.28,5541895,$157.30,$157.81,$155.42
04/15/2024,$157.59,7236857,$159.94,$160.4899,$157.36
04/12/2024,$158.96,11071050,$162.29,$163.87,$158.045
04/11/2024,$161.89,7682512,$163.62,$163.62,$159.80
04/10/2024,$162.67,7525837,$162.21,$162.77,$161.01
04/09/2024,$162.00,6577437,$161.85,$162.5316,$160.46
04/08/2024,$161.27,7253196,$161.65,$162.501,$160.33
04/05/2024,$161.60,7432807,$161.33,$162.17,$159.86
04/04/2024,$160.69,9269716,$160.80,$161.95,$159.82
04/03/2024,$160.44,7819734,$160.10,$160.95,$159.72
04/02/2024,$159.78,8815351,$160.05,$161.22,$159.02
04/01/2024,$159.08,6285717,$158.27,$159.5899,$156.94
03/28/2024,$157.74,8331627,$157.15,$158.19,$156.37
03/27/2024,$156.35,7416870,$154.87,$156.44,$154.85
03/26/2024,$155.27,6677938,$156.52,$156.86,$154.65
03/25/2024,$156.47,6058745,$155.48,$157.31,$155.27
03/22/2024,$154.66,5974745,$155.08,$155.28,$154.16
03/21/2024,$154.86,7899084,$154.95,$155.69,$154.41
03/20/2024,$154.55,8449145,$155.76,$156.43,$154.23
03/19/2024,$156.62,7736723,$155.30,$156.84,$155.01
03/18/2024,$155.41,7242711,$156.03,$156.67,$154.944
03/15/2024,$155.55,20387160,$155.19,$157.04,$154.42
03/14/2024,$155.70,9047206,$153.77,$155.73,$152.76
03/13/2024,$153.89,8065649,$153.24,$154.88,$153.15
03/12/2024,$151.89,6432930,$151.83,$152.57,$150.79
03/11/2024,$152.00,7577064,$150.50,$152.08,$149.59
03/08/2024,$149.88,7528378,$149.37,$149.99,$148.39
03/07/2024,$149.37,8739348,$148.50,$150.7495,$148.45
03/06/2024,$148.33,14692140,$150.83,$152.41,$148.14
03/05/2024,$149.59,6985516,$148.83,$150.62,$148.30
03/04/2024,$148.88,12503150,$152.50,$152.59,$147.67
03/01/2024,$152.81,7459056,$153.05,$154.3499,$152.25
02/29/2024,$152.01,9334432,$152.91,$153.24,$151.48
02/28/2024,$152.34,6715861,$152.358,$153.86,$151.78
02/27/2024,$152.16,15093760,$153.20,$153.88,$149.90
02/26/2024,$154.45,6900801,$154.54,$155.55,$153.83
02/23/2024,$154.66,6561628,$154.87,$154.92,$153.25
02/22/2024,$155.43,8874924,$154.82,$156.625,$153.83
02/21/2024,$155.44,6630084,$154.57,$155.565,$154.10
02/20/2024,$154.00,6977945,$155.47,$155.61,$153.83
02/16/2024,$154.63,7570220,$155.37,$155.77,$154.09
02/15/2024,$154.46,8950304,$149.91,$155.09,$149.67
02/14/2024,$151.01,5995064,$151.28,$152.20,$150.08
02/13/2024,$150.60,6987058,$152.62,$153.07,$149.605
02/12/2024,$152.08,6713003,$151.62,$152.6137,$151.39
02/09/2024,$151.04,9194458,$154.42,$155.32,$150.98
02/08/2024,$154.06,9236968,$151.95,$154.30,$151.65
02/07/2024,$152.13,6252041,$153.02,$153.78,$151.17
02/06/2024,$152.35,6198841,$152.50,$153.54,$151.81
02/05/2024,$152.33,8277776,$151.62,$153.51,$150.7904
02/02/2024,$152.24,12839060,$150.86,$153.38,$149.55
02/01/2024,$147.89,8138669,$148.19,$149.02,$146.52
01/31/2024,$147.43,10427970,$150.37,$150.38,$147.34
01/30/2024,$150.12,9902881,$148.18,$150.3056,$147.71
01/29/2024,$149.08,10494820,$149.09,$149.22,$147.11
01/26/2024,$149.14,9151896,$148.03,$149.26,$146.98
01/25/2024,$148.57,9773620,$146.22,$148.69,$145.225
01/24/2024,$144.92,8100014,$142.70,$144.98,$142.221
01/23/2024,$142.09,6767179,$141.985,$143.33,$141.90
01/22/2024,$142.49,9184626,$141.91,$142.66,$140.92
01/19/2024,$142.24,11192460,$141.73,$142.25,$141.01
01/18/2024,$141.82,11187840,$143.00,$143.19,$139.62
01/17/2024,$143.12,8167002,$142.42,$144.02,$142.04
01/16/2024,$143.69,9380352,$146.515,$146.58,$143.58
01/12/2024,$147.27,9386923,$147.83,$148.50,$146.17
01/11/2024,$145.28,8612493,$145.56,$146.17,$144.62
01/10/2024,$144.50,8490407,$146.02,$146.02,$144.11
01/09/2024,$145.70,11784670,$149.95,$149.95,$145.59
01/08/2024,$149.50,10038190,$148.42,$149.695,$146.58
01/05/2024,$150.40,7455430,$151.98,$152.03,$149.83
01/04/2024,$150.66,8220280,$153.66,$154.35,$150.59
01/03/2024,$152.33,10255280,$149.39,$153.19,$148.68
01/02/2024,$149.48,8879710,$149.985,$151.475,$149.24
12/29/2023,$149.16,7658638,$150.03,$150.23,$148.67
12/28/2023,$149.77,8147993,$151.18,$152.02,$149.40
12/27/2023,$151.91,5337244,$152.27,$152.97,$151.34
12/26/2023,$152.41,5165588,$152.07,$153.01,$151.90
12/22/2023,$151.05,6396080,$151.74,$152.39,$150.75
12/21/2023,$150.71,7264662,$150.78,$150.80,$149.22
12/20/2023,$150.25,9369987,$152.15,$153.06,$150.06
12/19/2023,$151.64,8738146,$149.96,$151.83,$149.49
12/18/2023,$149.68,11561720,$150.83,$152.12,$149.32
12/15/2023,$149.35,30850870,$147.32,$149.82,$147.32
12/14/2023,$149.93,14960480,$145.85,$149.93,$145.85
12/13/2023,$144.61,10641320,$142.17,$144.68,$141.65
12/12/2023,$142.50,9863867,$143.17,$143.59,$141.75
12/11/2023,$144.35,9849572,$144.84,$145.40,$143.82
12/08/2023,$144.31,10821740,$143.51,$144.67,$143.12
12/07/2023,$142.42,14786740,$143.51,$144.01,$140.99
12/06/2023,$142.53,18079680,$141.90,$144.03,$141.35
12/05/2023,$142.86,9597632,$144.76,$145.07,$142.63
12/04/2023,$144.87,11842830,$144.00,$145.70,$143.25
12/01/2023,$144.81,11906550,$143.49,$146.505,$142.60
11/30/2023,$143.60,16275960,$144.98,$146.01,$142.03
11/29/2023,$143.91,16417140,$146.39,$146.49,$143.06
11/28/2023,$145.51,9746540,$144.78,$146.52,$144.06
11/27/2023,$144.36,9850831,$144.65,$144.82,$142.85
11/24/2023,$144.90,3861030,$144.30,$145.94,$144.20
11/22/2023,$144.33,7217065,$141.74,$144.39,$140.72
11/21/2023,$144.04,6783311,$143.83,$144.30,$142.70
11/20/2023,$144.38,8064012,$144.63,$145.69,$144.27
11/17/2023,$144.46,11077900,$142.95,$145.185,$142.40
11/16/2023,$141.77,14031350,$143.02,$143.51,$140.74
11/15/2023,$145.56,10052080,$144.86,$146.64,$144.41
11/14/2023,$145.05,11224350,$144.48,$145.50,$143.86
11/13/2023,$144.00,8747672,$143.15,$144.30,$142.85
11/10/2023,$142.95,11990410,$143.29,$143.44,$141.73
11/09/2023,$141.94,10359500,$143.05,$143.91,$141.78
11/08/2023,$142.40,12654140,$143.88,$144.65,$142.25
11/07/2023,$144.41,15054580,$145.16,$145.61,$143.24
11/06/2023,$147.00,10634160,$148.73,$149.3299,$146.69
11/03/2023,$147.61,13159990,$148.30,$148.56,$146.15
11/02/2023,$148.76,11099080,$144.54,$148.9999,$143.83
11/01/2023,$143.98,10819560,$145.98,$146.015,$143.82
10/31/2023,$145.73,14261260,$146.10,$146.5178,$144.23
10/30/2023,$146.09,13857150,$145.66,$146.44,$144.32
10/27/2023,$144.35,24524340,$150.72,$151.25,$143.96
10/26/2023,$154.75,10830420,$155.01,$155.18,$153.63
10/25/2023,$155.87,10502370,$156.94,$157.41,$155.17
10/24/2023,$156.65,17689940,$160.89,$161.08,$156.47
10/23/2023,$160.68,16232380,$163.30,$164.43,$160.25
10/20/2023,$166.83,7458286,$168.41,$169.10,$166.095
10/19/2023,$169.10,6580157,$168.70,$170.17,$167.51
10/18/2023,$168.92,6893452,$168.47,$169.70,$167.5817
10/17/2023,$167.59,7538316,$164.83,$168.20,$164.65
10/16/2023,$165.40,5445954,$165.34,$165.81,$163.85
10/13/2023,$164.06,8044677,$163.41,$164.84,$162.30
10/12/2023,$161.23,7396969,$163.26,$163.26,$160.90
10/11/2023,$161.10,12570720,$165.07,$165.08,$160.48
10/10/2023,$166.54,6512874,$166.765,$167.40,$165.675
10/09/2023,$166.72,8183490,$166.38,$168.19,$164.95
10/06/2023,$162.23,10190410,$164.31,$164.37,$158.99
10/05/2023,$163.90,8073048,$161.42,$164.7537,$161.39
10/04/2023,$163.04,9664693,$164.70,$164.98,$161.49
10/03/2023,$166.93,6168626,$165.92,$167.36,$165.51
10/02/2023,$166.54,6839611,$168.34,$168.57,$165.23
09/29/2023,$168.62,7396096,$170.49,$170.50,$167.82
09/28/2023,$170.59,7151760,$170.55,$171.70,$169.43
09/27/2023,$171.04,9124395,$169.37,$171.23,$168.81
09/26/2023,$167.80,5659200,$167.44,$168.41,$166.98
09/25/2023,$168.71,5509956,$166.33,$168.78,$165.99
09/22/2023,$166.28,5965497,$166.23,$167.42,$165.94
09/21/2023,$165.19,7150432,$167.12,$167.87,$165.05
09/20/2023,$166.69,5942108,$167.07,$168.51,$166.60
09/19/2023,$167.20,6617029,$168.69,$168.96,$166.425
09/18/2023,$167.22,7027558,$167.87,$168.36,$166.40
09/15/2023,$166.50,17439740,$166.21,$168.37,$165.88
09/14/2023,$167.23,8822822,$167.70,$168.50,$167.1192
09/13/2023,$166.20,5759464,$167.405,$167.75,$165.58
09/12/2023,$166.81,7521146,$165.30,$167.19,$165.10
09/11/2023,$163.76,7155050,$168.08,$168.59,$162.87
09/08/2023,$167.21,7435923,$167.42,$168.489,$166.705
09/07/2023,$166.64,7925879,$167.14,$167.90,$166.28
09/06/2023,$166.63,7195549,$166.28,$167.4387,$165.58
09/05/2023,$166.46,9755844,$165.28,$167.56,$165.20
09/01/2023,$164.30,6663003,$162.64,$164.69,$162.64
08/31/2023,$161.10,7003681,$161.01,$161.24,$159.93
08/30/2023,$160.18,5534892,$160.59,$161.25,$159.93
