Date,Close/Last,Volume,Open,High,Low
08/29/2023,$283.59,2348500,$283.95,$284.57,$280.43
08/28/2023,$283.68,2317623,$284.58,$286.20,$283.51
08/25/2023,$284.58,3725184,$284.76,$286.14,$283.51
08/24/2023,$282.35,2006481,$281.74,$284.75,$281.74
08/23/2023,$281.87,2308755,$282.02,$283.15,$280.645
08/22/2023,$280.31,2052393,$280.76,$280.82,$279.09
08/21/2023,$280.04,2682569,$281.70,$282.29,$278.675
08/18/2023,$281.74,2624502,$281.72,$283.74,$280.30
08/17/2023,$281.86,2148388,$286.15,$286.54,$281.78
08/16/2023,$285.40,1829562,$287.57,$288.88,$285.03
08/15/2023,$288.30,1883806,$287.95,$289.085,$287.12
08/14/2023,$288.81,1712569,$288.79,$289.85,$287.62
08/11/2023,$288.62,1761803,$287.25,$288.96,$286.76
08/10/2023,$287.60,2436537,$288.81,$290.37,$286.78
08/09/2023,$288.23,1895857,$289.00,$289.72,$287.88
08/08/2023,$289.58,1948498,$291.05,$291.599,$288.54
08/07/2023,$291.40,2176903,$287.88,$291.40,$287.8645
08/04/2023,$287.02,2520494,$292.41,$292.82,$286.7605
08/03/2023,$291.02,1910814,$288.80,$291.27,$288.6486
08/02/2023,$289.62,2390094,$290.26,$293.45,$289.38
08/01/2023,$291.07,1916689,$293.00,$293.91,$290.25
07/31/2023,$293.20,3296143,$293.61,$294.24,$290.05
07/28/2023,$294.03,2843512,$295.80,$297.70,$292.95
07/27/2023,$295.19,4698527,$292.00,$298.90,$291.51
07/26/2023,$291.75,2896877,$292.25,$292.58,$289.50
07/25/2023,$292.36,2780605,$294.20,$294.93,$291.65
07/24/2023,$295.31,2034581,$296.00,$296.9476,$294.855
07/21/2023,$295.61,2835490,$297.66,$299.35,$295.32
07/20/2023,$297.13,2104322,$294.31,$297.56,$294.11
07/19/2023,$294.13,1969215,$295.00,$295.40,$293.22
07/18/2023,$293.82,1991753,$294.47,$295.75,$292.464
07/17/2023,$294.68,1670416,$295.08,$296.86,$294.55
07/14/2023,$294.94,1550122,$295.25,$296.05,$294.0134
07/13/2023,$295.22,1657134,$295.39,$296.66,$295.01
07/12/2023,$295.61,2156022,$296.83,$297.10,$295.20
07/11/2023,$294.74,1529673,$295.29,$295.50,$291.77
07/10/2023,$294.49,1703743,$292.40,$295.62,$292.33
07/07/2023,$292.10,2586623,$293.72,$294.355,$291.55
07/06/2023,$294.92,2569643,$295.32,$296.58,$293.44
07/05/2023,$296.90,2356221,$295.11,$297.31,$294.59
07/03/2023,$294.84,1601266,$297.79,$298.40,$294.80
06/30/2023,$298.41,2644801,$295.14,$299.10,$294.89
06/29/2023,$294.47,1743969,$291.55,$294.66,$290.21
06/28/2023,$291.74,1666616,$291.45,$291.82,$289.05
06/27/2023,$291.30,1815134,$290.31,$292.49,$289.65
06/26/2023,$289.09,1851773,$289.64,$289.75,$287.07
06/23/2023,$289.91,3720646,$291.35,$292.45,$289.64
06/22/2023,$293.30,1800804,$294.62,$295.08,$291.525
06/21/2023,$294.52,2837179,$293.32,$295.1575,$292.81
06/20/2023,$293.04,2729976,$293.65,$297.18,$292.68
06/16/2023,$293.70,4891171,$294.51,$296.565,$293.14
06/15/2023,$292.61,2619166,$289.65,$293.48,$288.26
06/14/2023,$288.44,1964468,$288.10,$289.56,$287.31
06/13/2023,$288.55,2027785,$288.50,$289.6855,$287.545
06/12/2023,$288.57,1885237,$288.16,$288.75,$286.50
06/09/2023,$286.79,1976684,$285.52,$287.2757,$284.74
06/08/2023,$285.78,3043997,$280.97,$286.06,$280.00
06/07/2023,$281.90,3614835,$284.45,$284.7399,$281.31
06/06/2023,$284.54,2771493,$289.86,$290.23,$281.98
06/05/2023,$288.43,1974537,$290.00,$290.50,$288.03
06/02/2023,$289.91,2869403,$286.70,$290.20,$286.14
06/01/2023,$287.87,2605265,$284.92,$288.0399,$283.60
05/31/2023,$285.11,3104929,$284.88,$285.695,$283.35
05/30/2023,$284.92,3385240,$283.93,$286.345,$283.675
05/26/2023,$286.04,2148422,$285.68,$288.75,$285.68
05/25/2023,$285.52,2748258,$286.79,$286.9065,$284.71
05/24/2023,$285.92,2262065,$286.45,$287.115,$284.58
05/23/2023,$286.37,2943889,$288.15,$288.50,$285.44
05/22/2023,$289.35,2514744,$295.55,$296.64,$289.14
05/19/2023,$295.55,2371249,$293.84,$296.00,$292.4732
05/18/2023,$294.05,2410912,$293.25,$294.43,$291.13
05/17/2023,$293.46,2802296,$295.52,$295.52,$292.65
05/16/2023,$294.15,2859744,$295.94,$296.19,$293.98
05/15/2023,$295.90,1700450,$295.77,$296.64,$294.66
05/12/2023,$296.14,1801866,$295.19,$296.43,$294.31
05/11/2023,$294.79,1955152,$296.50,$296.94,$293.36
05/10/2023,$296.57,1849297,$296.38,$298.00,$293.8401
05/09/2023,$296.66,1637587,$298.63,$298.86,$296.30
05/08/2023,$296.69,2969801,$297.10,$297.37,$295.57
05/05/2023,$296.60,1815841,$295.77,$297.02,$294.4625
05/04/2023,$295.16,2005472,$296.06,$296.31,$293.47
05/03/2023,$295.22,2425452,$296.76,$297.2562,$294.65
05/02/2023,$298.07,2083769,$297.37,$298.46,$295.58
05/01/2023,$297.58,2124401,$295.72,$298.80,$295.65
04/28/2023,$295.75,2838198,$294.83,$296.18,$293.91
04/27/2023,$294.72,3142286,$290.72,$295.0499,$290.00
04/26/2023,$289.76,3289959,$289.98,$291.50,$289.76
04/25/2023,$291.51,5845217,$295.00,$295.00,$289.43
04/24/2023,$293.20,2995244,$292.83,$293.43,$291.7101
04/21/2023,$292.06,2171180,$292.32,$292.53,$290.51
04/20/2023,$291.00,2274152,$290.96,$291.67,$289.88
04/19/2023,$291.27,2254075,$290.91,$291.60,$290.19
04/18/2023,$290.91,2086719,$289.40,$291.19,$289.00
04/17/2023,$289.31,2370988,$289.84,$290.51,$288.18
04/14/2023,$288.98,2054679,$289.29,$289.94,$287.62
04/13/2023,$289.07,3229280,$286.57,$289.5399,$286.11
04/12/2023,$285.30,2557446,$283.85,$286.79,$283.50
04/11/2023,$284.48,2732890,$283.17,$285.535,$282.75
04/10/2023,$283.78,1942019,$283.18,$284.1686,$281.99
04/06/2023,$282.89,1730953,$282.43,$283.4881,$281.57
04/05/2023,$282.02,2600775,$283.49,$284.98,$281.78
04/04/2023,$282.28,2282434,$281.41,$283.42,$280.39
04/03/2023,$282.14,2352716,$280.99,$282.87,$279.68
03/31/2023,$279.61,2902491,$278.92,$280.635,$278.50
03/30/2023,$277.79,1788868,$277.26,$278.40,$276.50
03/29/2023,$277.44,2053558,$277.00,$278.15,$276.45
03/28/2023,$275.85,2035971,$273.99,$276.22,$273.51
03/27/2023,$273.84,2799118,$272.00,$274.95,$270.57
03/24/2023,$271.33,2229368,$270.37,$271.83,$268.84
03/23/2023,$269.62,2263814,$267.99,$271.475,$267.99
03/22/2023,$267.87,2240797,$270.04,$271.98,$267.71
03/21/2023,$270.21,3120195,$270.00,$270.8675,$267.62
03/20/2023,$270.74,2109113,$267.84,$271.38,$267.84
03/17/2023,$267.20,5075300,$269.57,$269.97,$265.71
03/16/2023,$270.57,3098073,$265.78,$270.68,$265.505
03/15/2023,$266.34,3419419,$264.58,$266.41,$262.565
03/14/2023,$265.90,3194391,$263.12,$266.94,$262.60
03/13/2023,$263.08,3552410,$260.37,$267.40,$260.37
03/10/2023,$262.03,3093072,$263.73,$266.5799,$261.26
03/09/2023,$261.63,2339345,$267.09,$267.61,$260.865
03/08/2023,$265.33,2313951,$265.86,$266.16,$263.14
03/07/2023,$267.13,2766688,$271.52,$273.15,$266.82
03/06/2023,$270.64,2217669,$269.15,$270.78,$268.90
03/03/2023,$269.07,2725884,$268.42,$269.38,$266.20
03/02/2023,$267.57,2386008,$262.45,$268.46,$262.31
03/01/2023,$262.72,2058920,$262.54,$263.53,$261.68
02/28/2023,$263.91,2853396,$263.14,$264.58,$262.81
02/27/2023,$264.78,2024791,$265.03,$266.30,$263.535
02/24/2023,$263.68,2645314,$265.91,$266.28,$262.25
02/23/2023,$266.78,4216978,$267.70,$267.87,$263.96
02/22/2023,$268.64,2192035,$268.20,$270.48,$267.66
02/21/2023,$268.55,2824326,$269.29,$270.24,$267.61
02/17/2023,$269.99,3055817,$266.30,$270.00,$265.33
02/16/2023,$265.83,2785588,$265.07,$267.71,$263.28
02/15/2023,$266.56,1862678,$266.27,$267.6771,$265.15
02/14/2023,$266.61,2202289,$266.65,$267.52,$264.5921
02/13/2023,$266.20,2418349,$263.70,$266.79,$263.00
02/10/2023,$262.42,3049897,$260.87,$262.69,$260.29
02/09/2023,$260.66,3534565,$263.69,$263.945,$260.19
02/08/2023,$262.82,2801986,$265.09,$265.89,$262.45
02/07/2023,$267.34,2513954,$265.02,$267.77,$263.63
02/06/2023,$267.92,2863920,$264.99,$268.20,$264.36
02/03/2023,$264.23,3008496,$262.63,$265.22,$261.35
02/02/2023,$263.21,3735643,$264.89,$265.98,$262.02
02/01/2023,$266.27,3557746,$267.02,$268.455,$263.50
01/31/2023,$267.40,5477850,$265.09,$267.51,$263.25
01/30/2023,$270.89,2862378,$271.67,$272.57,$270.06
01/27/2023,$272.46,2203174,$275.00,$275.305,$271.97
01/26/2023,$274.72,2222673,$273.00,$274.75,$271.70
01/25/2023,$273.00,3097376,$270.33,$273.07,$268.82
01/24/2023,$269.56,2517081,$236.77,$270.16,$236.77
01/23/2023,$269.29,2434026,$268.84,$271.17,$267.76
01/20/2023,$268.58,2588648,$264.43,$268.65,$262.83
01/19/2023,$263.58,2845599,$266.72,$269.14,$263.53
01/18/2023,$266.04,3276469,$273.51,$274.37,$265.72
01/17/2023,$274.11,3640221,$270.02,$275.3873,$270.02
01/13/2023,$268.89,2169133,$266.39,$268.95,$265.88
01/12/2023,$266.69,1933090,$269.50,$269.92,$266.19
01/11/2023,$268.81,2391463,$269.52,$269.735,$266.96
01/10/2023,$268.91,1718418,$266.98,$269.095,$266.96
01/09/2023,$267.25,2654561,$269.93,$269.95,$266.77
01/06/2023,$269.47,2855559,$263.76,$269.885,$263.392
01/05/2023,$262.16,1945566,$264.76,$264.76,$261.375
01/04/2023,$264.39,2584148,$266.25,$266.55,$262.89
01/03/2023,$264.33,2743957,$263.53,$264.35,$259.51
12/30/2022,$263.53,1720151,$265.20,$265.38,$261.40
12/29/2022,$265.93,1393998,$265.94,$267.81,$264.88
12/28/2022,$265.11,1427815,$268.00,$268.14,$265.07
12/27/2022,$266.84,1674718,$268.66,$268.87,$266.60
12/23/2022,$267.57,1269060,$265.90,$268.345,$264.79
12/22/2022,$265.77,2366827,$267.27,$268.12,$263.65
12/21/2022,$268.16,2366831,$267.48,$269.94,$267.31
12/20/2022,$267.25,1785563,$266.92,$267.94,$264.54
12/19/2022,$265.83,2160779,$266.25,$268.42,$264.67
12/16/2022,$266.12,5932459,$270.41,$271.02,$265.76
12/15/2022,$271.73,2735847,$273.79,$274.3799,$269.21
12/14/2022,$274.53,2660859,$275.22,$277.08,$272.30
12/13/2022,$274.28,3390149,$278.68,$279.90,$273.64
12/12/2022,$276.62,3230450,$272.19,$276.71,$271.22
12/09/2022,$272.04,1677358,$273.61,$274.16,$271.72
12/08/2022,$273.39,3022742,$271.00,$273.57,$270.62
12/07/2022,$270.34,2766448,$272.50,$273.98,$269.67
12/06/2022,$271.77,3573035,$271.80,$273.37,$270.03
12/05/2022,$271.59,2586940,$271.02,$272.57,$270.0034
12/02/2022,$273.40,2807524,$269.81,$273.445,$269.62
12/01/2022,$273.40,2599642,$273.16,$274.24,$271.39
11/30/2022,$272.79,5196674,$269.62,$273.31,$268.83
11/29/2022,$271.41,2873619,$271.00,$271.92,$269.47
11/28/2022,$272.88,3160615,$274.88,$275.94,$272.375
11/25/2022,$275.00,1596579,$274.51,$275.315,$272.86
11/23/2022,$273.27,2514942,$275.55,$275.65,$272.88
11/22/2022,$274.76,2770631,$275.00,$275.30,$274.30
11/21/2022,$274.52,2974548,$274.65,$274.98,$273.10
11/18/2022,$273.37,2699237,$273.92,$275.10,$272.12
11/17/2022,$273.36,2467904,$272.07,$274.35,$270.56
11/16/2022,$272.51,4132650,$268.92,$274.43,$268.92
11/15/2022,$267.84,5429117,$270.25,$271.03,$266.34
11/14/2022,$272.27,3357448,$270.93,$274.71,$270.58
11/11/2022,$271.39,4742826,$276.33,$277.00,$269.18
11/10/2022,$275.88,4510912,$281.49,$281.67,$272.58
11/09/2022,$277.79,2610819,$278.51,$280.25,$277.68
11/08/2022,$278.40,2629039,$276.86,$279.52,$276.50
11/07/2022,$276.41,3029606,$275.07,$278.0761,$275.07
11/04/2022,$274.62,3256637,$275.60,$275.71,$272.13
11/03/2022,$272.95,3225427,$269.33,$274.68,$268.38
11/02/2022,$270.37,3070720,$273.00,$276.67,$270.31
11/01/2022,$272.95,2740902,$273.69,$273.79,$269.66
10/31/2022,$272.66,3336099,$273.06,$273.63,$270.81
10/28/2022,$274.52,4647609,$267.51,$274.81,$265.99
10/27/2022,$265.11,4145682,$263.00,$266.99,$262.26
10/26/2022,$256.61,3584203,$257.84,$260.69,$256.12
10/25/2022,$255.73,2688965,$254.57,$257.28,$254.40
10/24/2022,$255.32,4125185,$255.28,$256.8699,$253.07
10/21/2022,$254.55,3254868,$250.21,$255.36,$249.50
10/20/2022,$249.77,2410780,$249.55,$251.75,$249.05
10/19/2022,$250.75,3021325,$250.00,$252.52,$249.115
10/18/2022,$249.19,3123554,$249.37,$250.42,$247.25
10/17/2022,$246.48,2758210,$245.80,$247.22,$243.53
10/14/2022,$243.16,2918634,$249.08,$249.43,$242.41
10/13/2022,$246.75,5027008,$234.46,$249.30,$234.46
10/12/2022,$237.06,2709329,$237.27,$240.035,$237.06
10/11/2022,$237.05,3169249,$234.16,$239.12,$233.93
10/10/2022,$234.95,2668736,$233.41,$236.2625,$233.41
10/07/2022,$233.19,2294343,$233.96,$234.60,$232.08
10/06/2022,$234.75,2999161,$239.34,$239.88,$234.455
10/05/2022,$239.09,3032973,$236.91,$240.41,$236.14
10/04/2022,$238.50,3685899,$236.71,$241.045,$236.21
10/03/2022,$235.34,3286854,$233.52,$236.85,$231.705
09/30/2022,$230.74,3629346,$233.32,$234.83,$230.58
09/29/2022,$234.40,3053196,$236.32,$237.66,$232.46
09/28/2022,$236.94,4202520,$236.13,$238.53,$233.76
09/27/2022,$236.70,4193797,$244.58,$244.93,$236.56
09/26/2022,$243.76,3179136,$245.94,$246.245,$242.44
09/23/2022,$245.95,2672105,$247.21,$249.095,$244.19
09/22/2022,$247.94,2300536,$250.39,$250.43,$247.65
09/21/2022,$251.08,2438811,$255.13,$256.91,$251.08
09/20/2022,$255.40,2140264,$256.10,$256.49,$252.78
09/19/2022,$257.01,2196034,$254.00,$257.55,$253.35
09/16/2022,$254.91,4304082,$251.85,$255.82,$251.75
09/15/2022,$253.47,2289465,$255.02,$255.23,$252.49
09/14/2022,$255.72,2745402,$255.00,$258.265,$254.37
09/13/2022,$254.33,2604856,$257.74,$258.95,$253.67
09/12/2022,$260.37,2204324,$260.00,$261.40,$259.42
09/09/2022,$259.52,2007248,$260.26,$260.74,$258.21
09/08/2022,$260.08,2448912,$257.85,$261.085,$257.33
09/07/2022,$258.42,4185152,$255.14,$259.82,$254.96
09/06/2022,$254.39,2645735,$254.47,$256.73,$253.38
09/02/2022,$254.51,1791551,$257.41,$258.58,$253.36
09/01/2022,$256.47,2577843,$251.82,$256.53,$251.76
08/31/2022,$252.28,3119229,$254.17,$255.68,$252.20
08/30/2022,$253.49,2051259,$256.00,$256.72,$252.57
08/29/2022,$255.66,2017475,$255.50,$256.71,$254.59
08/26/2022,$256.95,2357840,$262.80,$263.20,$256.39
08/25/2022,$262.56,1330619,$261.99,$262.68,$260.20
08/24/2022,$260.86,1777334,$260.71,$262.00,$259.86
08/23/2022,$260.54,2211064,$262.62,$263.35,$260.53
08/22/2022,$262.95,1986909,$264.50,$265.79,$262.37
08/19/2022,$266.54,1833797,$265.94,$267.75,$265.54
08/18/2022,$266.58,1591923,$266.00,$267.36,$265.42
08/17/2022,$266.82,1699066,$265.96,$267.97,$265.58
08/16/2022,$266.29,1828116,$265.04,$267.13,$264.26
08/15/2022,$265.44,2342816,$262.21,$265.62,$261.25
08/12/2022,$262.18,1530824,$259.55,$262.51,$259.55
08/11/2022,$259.28,2007282,$263.20,$263.27,$258.63
08/10/2022,$261.36,2967962,$262.00,$263.71,$260.50
08/09/2022,$260.06,2315836,$256.90,$260.205,$256.36
08/08/2022,$256.80,2253706,$260.00,$260.91,$255.34
08/05/2022,$259.23,1818555,$259.64,$260.0299,$257.07
08/04/2022,$260.64,2089596,$261.70,$262.18,$258.69
08/03/2022,$262.09,2305469,$261.05,$262.92,$259.755
08/02/2022,$261.05,2375235,$264.62,$265.45,$260.89
08/01/2022,$264.23,2383975,$262.54,$265.46,$262.41
07/29/2022,$263.37,2653895,$263.65,$264.3505,$262.095
07/28/2022,$263.46,2849053,$258.80,$264.00,$257.56
07/27/2022,$258.89,2718471,$255.80,$259.91,$254.69
07/26/2022,$257.09,5272297,$249.56,$259.22,$248.70
07/25/2022,$250.38,2860421,$254.57,$254.80,$248.655
07/22/2022,$253.99,2226576,$253.75,$254.53,$252.45
07/21/2022,$253.47,2056470,$253.99,$254.80,$252.32
07/20/2022,$254.58,2183656,$256.78,$256.91,$253.47
07/19/2022,$256.50,2181323,$253.88,$256.62,$252.97
07/18/2022,$252.42,2164571,$255.24,$255.59,$252.07
07/15/2022,$255.01,2627237,$254.02,$256.39,$253.45
07/14/2022,$252.60,2371030,$249.89,$253.10,$249.62
07/13/2022,$252.67,2205342,$248.96,$254.80,$248.26
07/12/2022,$251.48,2112805,$252.97,$255.62,$250.76
07/11/2022,$253.28,1478345,$252.08,$255.4025,$252.08
07/08/2022,$253.24,1450519,$252.60,$254.62,$252.32
07/07/2022,$252.94,2396689,$253.26,$254.92,$251.18
07/06/2022,$251.46,1948691,$252.47,$252.86,$249.37
07/05/2022,$252.29,2392617,$251.15,$253.00,$249.66
07/01/2022,$252.96,2531474,$246.35,$253.14,$246.00
06/30/2022,$246.88,2786218,$248.25,$248.59,$245.4506
06/29/2022,$247.74,2997210,$246.14,$248.87,$245.105
06/28/2022,$242.83,2381745,$247.06,$249.96,$242.52
06/27/2022,$247.03,2059304,$247.90,$248.77,$246.565
06/24/2022,$247.90,3104842,$245.26,$248.00,$244.49
06/23/2022,$243.58,1937201,$243.70,$245.085,$240.455
06/22/2022,$243.06,3054788,$238.79,$244.55,$238.36
06/21/2022,$239.59,3263514,$236.22,$240.10,$234.14
06/17/2022,$234.38,7236261,$234.22,$235.49,$232.17
06/16/2022,$235.19,3271976,$236.08,$237.3223,$233.82
06/15/2022,$238.90,3152171,$239.86,$241.58,$236.12
06/14/2022,$238.76,3564777,$239.96,$242.90,$238.62
06/13/2022,$238.47,4697049,$232.79,$240.10,$232.68
06/10/2022,$237.38,1994336,$239.18,$239.51,$237.16
06/09/2022,$242.16,2682889,$243.62,$246.00,$242.03
06/08/2022,$245.61,2101295,$247.90,$248.48,$244.89
06/07/2022,$248.94,2782196,$246.00,$249.79,$245.53
06/06/2022,$248.07,1569322,$249.08,$249.525,$247.33
06/03/2022,$248.36,1838859,$248.43,$250.27,$248.17
06/02/2022,$250.38,2089654,$249.60,$250.44,$246.22
06/01/2022,$249.28,2264141,$253.19,$253.4158,$248.19
05/31/2022,$252.21,3924700,$250.00,$254.28,$248.6289
05/27/2022,$251.87,2063755,$249.50,$251.87,$248.78
05/26/2022,$248.09,1972341,$246.00,$249.3269,$245.595
05/25/2022,$244.01,2641667,$242.58,$245.70,$241.59
05/24/2022,$244.52,5258233,$237.50,$245.80,$237.45
05/23/2022,$238.00,3053463,$235.76,$238.89,$233.50
05/20/2022,$233.91,3208225,$231.38,$234.06,$228.585
05/19/2022,$229.00,3518259,$229.50,$232.15,$228.34
05/18/2022,$231.05,3946143,$239.46,$240.08,$230.37
05/17/2022,$241.63,3205114,$246.00,$247.00,$239.46
05/16/2022,$244.04,2147127,$244.46,$245.475,$240.73
05/13/2022,$245.04,3255435,$247.15,$247.18,$242.28
05/12/2022,$244.19,2860983,$245.32,$246.38,$241.12
05/11/2022,$244.43,2833269,$245.27,$246.79,$243.2132
05/10/2022,$245.68,3070804,$248.99,$250.88,$244.93
05/09/2022,$247.49,2918862,$247.00,$249.90,$246.79
05/06/2022,$250.78,2964684,$248.19,$252.45,$247.70
05/05/2022,$248.92,2925873,$252.89,$254.49,$246.78
05/04/2022,$254.32,3289277,$246.16,$254.78,$246.16
05/03/2022,$245.87,2562085,$247.39,$247.84,$242.28
05/02/2022,$246.64,3418657,$250.86,$251.5495,$242.2572
04/29/2022,$249.16,3388214,$254.28,$254.85,$248.80
04/28/2022,$254.19,3549490,$249.94,$256.38,$248.08
04/27/2022,$247.14,2706541,$247.98,$250.965,$247.05
04/26/2022,$248.58,2948548,$250.13,$252.41,$248.33
04/25/2022,$252.88,2522972,$249.45,$253.13,$247.93
04/22/2022,$250.17,2643584,$255.00,$255.00,$249.94
04/21/2022,$255.25,2477103,$257.65,$259.605,$254.88
04/20/2022,$255.85,2278773,$256.00,$257.79,$254.82
04/19/2022,$255.40,2324504,$250.04,$255.955,$250.04
04/18/2022,$251.06,1426617,$249.63,$252.49,$249.13
04/14/2022,$250.51,2105884,$251.33,$253.73,$250.43
04/13/2022,$251.33,2133851,$249.36,$251.66,$249.02
04/12/2022,$249.17,2725083,$250.73,$252.29,$248.80
04/11/2022,$250.45,2326660,$251.25,$252.938,$249.93
04/08/2022,$251.46,2551093,$253.04,$255.07,$250.92
04/07/2022,$254.36,4041798,$250.79,$255.475,$249.54
04/06/2022,$251.46,2885998,$247.64,$252.38,$245.98
04/05/2022,$248.51,2532511,$246.10,$249.739,$245.43
04/04/2022,$246.83,2501545,$246.79,$247.265,$242.38
04/01/2022,$249.25,2023154,$248.12,$249.43,$246.18
03/31/2022,$247.28,3803454,$249.72,$251.35,$247.28
03/30/2022,$249.03,2227261,$247.51,$250.50,$247.51
03/29/2022,$248.17,2657596,$246.35,$248.65,$244.77
03/28/2022,$242.94,2041783,$241.91,$242.95,$239.86
03/25/2022,$241.58,2135024,$240.54,$241.85,$239.43
03/24/2022,$240.26,2337661,$237.56,$241.04,$236.47
03/23/2022,$236.12,2200593,$237.13,$238.01,$235.95
03/22/2022,$238.12,2938142,$237.04,$238.44,$236.47
03/21/2022,$235.32,3704020,$239.58,$240.09,$234.07
03/18/2022,$238.92,5336491,$237.23,$239.19,$235.99
03/17/2022,$237.47,3752945,$236.44,$237.47,$234.54
03/16/2022,$238.14,4173223,$234.87,$238.21,$234.36
03/15/2022,$232.57,5087427,$227.98,$234.565,$227.98
03/14/2022,$226.18,4436285,$226.78,$228.44,$223.16
03/11/2022,$226.87,6126339,$224.74,$229.11,$224.195
03/10/2022,$222.00,5444938,$220.20,$222.05,$217.675
03/09/2022,$222.47,5630456,$226.79,$227.25,$222.01
03/08/2022,$222.79,5258764,$224.33,$229.7369,$222.20
03/07/2022,$224.33,5425045,$234.31,$234.31,$224.19
03/04/2022,$235.81,4186494,$234.62,$236.394,$231.641
03/03/2022,$236.65,4707353,$241.01,$242.3368,$235.68
03/02/2022,$240.94,4482140,$240.85,$242.74,$239.61
03/01/2022,$239.63,3910650,$242.30,$243.5975,$238.30
02/28/2022,$244.77,4410429,$244.44,$245.7199,$242.36
02/25/2022,$249.45,4549747,$246.00,$249.53,$243.6288
02/24/2022,$245.03,4856005,$242.93,$245.58,$239.61
02/23/2022,$247.79,3497365,$253.53,$253.85,$247.08
02/22/2022,$252.70,3980514,$250.01,$254.70,$249.60
02/18/2022,$250.60,2813521,$250.34,$252.2891,$250.01
02/17/2022,$250.93,2831886,$251.48,$252.88,$250.00
02/16/2022,$253.09,2941810,$253.77,$254.60,$251.20
02/15/2022,$253.81,2171763,$254.82,$256.92,$253.56
02/14/2022,$253.39,2825835,$255.91,$256.25,$251.675
02/11/2022,$255.16,3592716,$256.87,$258.76,$254.73
02/10/2022,$256.87,3246762,$258.595,$260.44,$255.965
02/09/2022,$259.86,2379345,$261.99,$262.88,$259.41
02/08/2022,$260.08,2920071,$260.50,$262.38,$259.10
02/07/2022,$259.85,1959336,$261.00,$261.58,$259.17
02/04/2022,$260.06,1989682,$259.87,$261.73,$257.79
02/03/2022,$260.64,2242396,$262.00,$262.80,$260.07
02/02/2022,$262.28,2371460,$258.83,$262.61,$258.49
02/01/2022,$258.99,2496547,$259.75,$259.90,$255.58
01/31/2022,$259.45,3174167,$255.02,$259.50,$254.44
01/28/2022,$256.09,3833241,$250.00,$256.3453,$247.16
01/27/2022,$248.74,5201054,$249.60,$252.464,$245.25
01/26/2022,$249.85,3838994,$253.00,$254.21,$247.86
01/25/2022,$250.68,3908580,$250.83,$252.53,$247.0701
01/24/2022,$253.61,5155195,$252.38,$253.9176,$247.775
01/21/2022,$254.59,3738309,$254.04,$258.46,$253.685
01/20/2022,$253.13,2602190,$256.62,$258.11,$252.90
01/19/2022,$255.22,2304696,$257.55,$257.95,$255.08
01/18/2022,$256.48,3076591,$256.96,$257.10,$254.31
01/14/2022,$257.71,3460060,$261.14,$261.24,$257.16
01/13/2022,$261.41,2371250,$261.41,$263.85,$260.5883
01/12/2022,$260.92,3043954,$263.37,$263.95,$260.28
01/11/2022,$262.12,3206162,$263.49,$263.95,$260.32
01/10/2022,$264.41,3122526,$266.715,$266.72,$262.01
01/07/2022,$267.06,2209088,$268.56,$270.17,$267.00
01/06/2022,$269.69,2908568,$268.12,$270.76,$267.80
01/05/2022,$267.19,2473043,$269.30,$270.28,$266.90
01/04/2022,$268.51,2506018,$269.50,$271.15,$268.27
01/03/2022,$268.58,2750906,$269.49,$270.73,$265.56
12/31/2021,$268.07,1519162,$268.00,$269.12,$267.21
12/30/2021,$267.21,1714555,$269.00,$269.255,$266.70
12/29/2021,$268.49,1318828,$268.45,$269.7198,$267.95
12/28/2021,$267.88,1303973,$267.58,$269.22,$267.25
12/27/2021,$268.24,1486007,$266.47,$268.26,$266.00
12/23/2021,$265.95,1509875,$265.92,$267.37,$265.45
12/22/2021,$264.94,1795157,$264.32,$265.44,$264.07
12/21/2021,$264.39,2851827,$264.29,$266.48,$263.42
12/20/2021,$261.73,2824534,$259.63,$261.96,$258.43
12/17/2021,$261.70,5967187,$264.00,$264.85,$260.88
12/16/2021,$265.55,2347749,$265.56,$266.89,$264.09
12/15/2021,$264.52,2641814,$262.16,$265.67,$261.41
12/14/2021,$262.52,3695552,$263.00,$263.59,$261.75
12/13/2021,$263.09,2878831,$264.22,$265.86,$262.40
12/10/2021,$264.97,2529819,$263.88,$265.27,$262.43
12/09/2021,$262.34,2955143,$259.50,$263.10,$258.36
12/08/2021,$259.58,3453106,$260.00,$262.81,$259.09
12/07/2021,$259.91,2596340,$256.95,$260.38,$256.445
12/06/2021,$255.79,3616912,$252.40,$256.93,$252.37
12/03/2021,$249.33,3229856,$250.32,$250.68,$247.57
12/02/2021,$248.80,3290454,$245.66,$250.34,$245.00
12/01/2021,$244.18,3275507,$245.76,$250.90,$244.11
11/30/2021,$244.60,3836063,$247.38,$247.90,$243.95
11/29/2021,$250.30,2084612,$251.85,$252.32,$249.83
11/26/2021,$250.01,2573259,$252.51,$253.16,$248.27
11/24/2021,$257.11,2642849,$254.50,$257.79,$254.05
11/23/2021,$255.65,2770596,$254.81,$255.79,$253.05
11/22/2021,$253.48,2438758,$252.67,$255.45,$252.21
11/19/2021,$251.95,2743402,$253.29,$253.32,$250.225
11/18/2021,$253.48,1751189,$253.16,$253.49,$251.08
11/17/2021,$252.69,1412025,$252.41,$253.335,$250.52
11/16/2021,$252.46,2195461,$253.50,$254.19,$252.38
11/15/2021,$252.94,1709216,$250.67,$253.76,$250.67
