Date,Close/Last,Volume,Open,High,Low
04/15/2025,$71.86,14965490,$72.62,$72.63,$71.725
04/14/2025,$72.45,13930210,$71.30,$72.66,$70.93
04/11/2025,$71.43,19988200,$70.905,$71.85,$70.54
04/10/2025,$70.76,22450160,$70.19,$71.205,$68.98
04/09/2025,$69.95,27918680,$67.92,$70.47,$67.28
04/08/2025,$68.42,22774430,$68.96,$69.9815,$67.76
04/07/2025,$68.37,34258360,$66.23,$69.38,$66.05
04/04/2025,$69.93,26517290,$72.42,$73.01,$69.79
04/03/2025,$73.18,24959590,$72.48,$73.95,$72.32
04/02/2025,$71.33,14606520,$71.96,$72.36,$71.05
04/01/2025,$71.87,15309150,$71.68,$71.91,$71.185
03/31/2025,$71.62,24016870,$70.73,$71.9375,$70.49
03/28/2025,$70.37,17412920,$70.81,$71.315,$69.53
03/27/2025,$70.74,11663370,$70.18,$70.985,$70.07
03/26/2025,$70.02,14482760,$68.92,$70.35,$68.90
03/25/2025,$68.81,12513900,$68.95,$69.08,$68.60
03/24/2025,$68.95,12575410,$68.80,$69.08,$68.33
03/21/2025,$68.67,47479470,$69.71,$69.97,$68.18
03/20/2025,$69.71,16295260,$69.305,$69.81,$69.09
03/19/2025,$69.28,14780010,$68.55,$69.38,$68.54
03/18/2025,$69.38,12657620,$70.11,$70.19,$69.30
03/17/2025,$70.12,15634810,$69.24,$70.17,$69.08
03/14/2025,$69.16,14205090,$68.51,$69.26,$68.3803
03/13/2025,$69.62,15746570,$70.25,$70.25,$69.281
03/12/2025,$69.94,18923300,$70.37,$70.73,$69.74
03/11/2025,$71.04,28076440,$71.875,$72.04,$70.61
03/10/2025,$71.45,25251190,$71.96,$73.22,$71.315
03/07/2025,$71.43,28393260,$69.65,$71.82,$69.65
03/06/2025,$70.46,21694030,$70.41,$70.529,$69.45
03/05/2025,$70.08,23933630,$69.90,$70.74,$69.84
03/04/2025,$70.19,25411860,$72.07,$72.65,$69.88
03/03/2025,$72.32,21717600,$70.24,$72.36,$69.73
02/28/2025,$71.21,22167380,$71.45,$71.57,$70.56
02/27/2025,$70.87,16789480,$70.72,$71.535,$70.42
02/26/2025,$70.80,14531180,$71.27,$71.275,$70.525
02/25/2025,$71.49,21555590,$70.86,$71.7699,$70.73
02/24/2025,$70.59,21418440,$70.84,$71.73,$70.33
02/21/2025,$71.35,21662250,$70.32,$71.60,$70.13
02/20/2025,$70.04,13398010,$69.71,$70.07,$69.42
02/19/2025,$70.07,16032270,$69.21,$70.13,$69.17
02/18/2025,$69.05,15569120,$68.55,$69.37,$68.42
02/14/2025,$68.87,20779090,$69.365,$70.03,$68.76
02/13/2025,$69.50,24393150,$69.00,$69.61,$68.762
02/12/2025,$68.71,26033760,$66.87,$68.82,$66.87
02/11/2025,$67.60,30589150,$67.50,$67.67,$66.41
02/10/2025,$64.55,16154300,$64.10,$64.65,$63.66
02/07/2025,$63.84,13184670,$63.43,$63.92,$63.27
02/06/2025,$63.36,13423410,$63.62,$63.74,$62.91
02/05/2025,$63.12,10686750,$62.72,$63.29,$62.585
02/04/2025,$62.67,15678000,$63.61,$63.63,$62.35
02/03/2025,$63.35,12067880,$63.18,$63.6299,$62.43
01/31/2025,$63.48,12102060,$63.70,$63.93,$63.39
01/30/2025,$64.05,13200980,$63.85,$64.285,$63.23
01/29/2025,$62.83,11325640,$62.56,$63.36,$62.55
01/28/2025,$62.36,14956030,$63.51,$64.04,$62.28
01/27/2025,$63.87,20742920,$62.87,$64.18,$62.473
01/24/2025,$61.92,19244600,$61.72,$62.01,$61.435
01/23/2025,$61.53,16528420,$61.80,$61.98,$61.37
01/22/2025,$61.78,18191890,$62.12,$62.285,$61.66
01/21/2025,$62.42,19817070,$62.90,$63.23,$62.30
01/17/2025,$62.71,17948870,$62.31,$62.765,$62.17
01/16/2025,$62.25,12585530,$61.42,$62.30,$61.32
01/15/2025,$61.77,16187200,$62.33,$62.62,$61.68
01/14/2025,$62.04,16658290,$61.655,$62.065,$61.30
01/13/2025,$61.65,18016170,$61.13,$61.845,$60.71
01/10/2025,$61.07,22424950,$61.58,$61.65,$60.73
01/08/2025,$61.71,14412400,$60.99,$61.77,$60.93
01/07/2025,$60.84,17799630,$61.11,$61.7175,$60.615
01/06/2025,$60.81,17924240,$61.50,$61.565,$60.66
01/03/2025,$61.75,10403200,$61.90,$62.075,$61.62
01/02/2025,$61.84,12990980,$62.35,$62.75,$61.62
12/31/2024,$62.26,9256664,$62.02,$62.43,$61.80
12/30/2024,$62.03,8972212,$62.34,$62.34,$61.68
12/27/2024,$62.45,8542773,$62.45,$62.95,$62.209
12/26/2024,$62.57,7945641,$62.62,$62.74,$62.40
12/24/2024,$62.84,5019131,$62.20,$62.84,$62.01
12/23/2024,$62.38,13010760,$62.50,$62.76,$61.5318
12/20/2024,$62.55,42458100,$62.47,$63.06,$62.28
12/19/2024,$62.45,21300650,$62.70,$63.17,$62.40
12/18/2024,$62.85,20946090,$62.81,$63.64,$62.79
12/17/2024,$63.40,21902380,$62.45,$63.55,$62.32
12/16/2024,$62.55,24559740,$63.23,$63.86,$62.35
12/13/2024,$63.12,13429030,$63.57,$63.835,$63.11
12/12/2024,$63.84,17542090,$63.55,$63.92,$63.22
12/11/2024,$62.64,32819010,$63.00,$63.63,$62.40
12/10/2024,$62.91,14949420,$62.70,$63.04,$61.79
12/09/2024,$62.60,22348330,$62.69,$62.929,$61.90
12/06/2024,$62.53,15581150,$62.83,$63.36,$62.51
12/05/2024,$62.92,21040360,$62.47,$63.12,$62.10
12/04/2024,$62.21,28137660,$63.275,$63.35,$61.90
12/03/2024,$63.52,24874490,$63.72,$64.08,$63.025
12/02/2024,$63.65,16500100,$64.05,$64.19,$63.345
11/29/2024,$64.08,10648350,$64.02,$64.25,$63.77
11/27/2024,$64.43,13263400,$64.96,$65.10,$64.25
11/26/2024,$64.55,14473270,$64.31,$64.64,$64.06
11/25/2024,$64.38,36805250,$64.32,$64.71,$63.84
11/22/2024,$63.92,19562230,$64.24,$64.48,$63.65
11/21/2024,$63.76,17292300,$63.15,$63.81,$62.95
11/20/2024,$62.99,18904910,$62.70,$63.01,$62.02
11/19/2024,$62.59,16254830,$61.90,$62.62,$61.63
11/18/2024,$61.86,16079360,$61.85,$62.14,$61.56
11/15/2024,$61.74,26284330,$62.49,$62.63,$61.39
11/14/2024,$62.55,15910820,$63.11,$63.11,$62.43
11/13/2024,$63.00,13177640,$63.05,$63.26,$62.49
11/12/2024,$63.20,15020980,$63.68,$63.75,$63.12
11/11/2024,$63.36,13980870,$63.99,$64.12,$63.2509
11/08/2024,$63.92,14719310,$63.91,$64.24,$63.74
11/07/2024,$63.66,14856050,$64.29,$64.39,$63.60
11/06/2024,$63.70,22899260,$64.42,$64.86,$63.18
11/05/2024,$65.37,8780220,$64.64,$65.4698,$64.64
11/04/2024,$65.11,10984500,$65.08,$65.42,$64.6507
11/01/2024,$65.01,12163090,$65.47,$65.66,$64.89
10/31/2024,$65.31,13383720,$65.81,$65.99,$65.255
10/30/2024,$65.92,14177770,$65.51,$66.535,$65.32
10/29/2024,$65.56,16525920,$66.29,$66.34,$65.52
10/28/2024,$66.67,10761420,$66.96,$67.395,$66.60
10/25/2024,$66.92,11138130,$67.07,$67.70,$66.79
10/24/2024,$67.30,17568830,$67.65,$68.04,$66.952
10/23/2024,$68.01,24655200,$66.99,$68.70,$66.58
10/22/2024,$69.45,18603250,$69.00,$69.745,$68.68
10/21/2024,$69.45,11981160,$70.00,$70.325,$69.305
10/18/2024,$70.44,15087520,$69.87,$70.55,$69.605
10/17/2024,$69.90,14674630,$70.63,$70.69,$69.58
10/16/2024,$70.57,7937347,$70.09,$70.70,$69.97
10/15/2024,$70.34,10358730,$70.46,$71.21,$70.16
10/14/2024,$70.34,7659318,$69.57,$70.47,$69.47
10/11/2024,$69.57,8786318,$69.46,$69.59,$68.995
10/10/2024,$69.25,8635150,$69.83,$69.91,$68.985
10/09/2024,$69.57,9037735,$69.19,$69.74,$69.07
10/08/2024,$69.18,13549700,$69.04,$69.44,$68.86
10/07/2024,$69.01,14511960,$70.05,$70.10,$68.87
10/04/2024,$70.17,12687290,$69.96,$70.28,$69.72
10/03/2024,$70.52,9374794,$70.86,$70.99,$70.20
10/02/2024,$71.01,11155480,$71.39,$71.43,$70.41
10/01/2024,$71.71,13294500,$72.10,$72.745,$71.63
09/30/2024,$71.86,18016010,$72.00,$72.20,$71.69
09/27/2024,$71.79,11175710,$71.54,$72.20,$71.46
09/26/2024,$71.40,10815220,$70.86,$71.61,$70.84
09/25/2024,$71.45,12329130,$71.71,$71.92,$71.305
09/24/2024,$71.33,13330640,$71.22,$71.815,$70.60
09/23/2024,$71.73,11613020,$71.55,$72.20,$71.18
09/20/2024,$71.64,48578480,$70.41,$71.80,$70.38
09/19/2024,$70.62,13635650,$71.56,$71.94,$70.60
09/18/2024,$71.75,10719710,$71.89,$72.38,$71.27
09/17/2024,$71.80,12974380,$71.90,$72.35,$71.725
09/16/2024,$72.10,10786530,$71.77,$72.24,$71.62
09/13/2024,$71.41,11073850,$70.84,$71.465,$70.48
09/12/2024,$71.23,12340780,$71.00,$71.38,$70.655
09/11/2024,$71.08,11418230,$71.36,$71.37,$70.5701
09/10/2024,$71.55,10277590,$71.97,$72.42,$71.52
09/09/2024,$71.85,12939260,$71.23,$72.305,$70.98
09/06/2024,$71.14,17485710,$70.99,$71.67,$70.89
09/05/2024,$71.17,23866130,$72.62,$72.68,$70.98
09/04/2024,$72.56,18140830,$73.30,$73.53,$71.91
09/03/2024,$73.01,14755750,$72.44,$73.285,$72.245
08/30/2024,$72.47,18624230,$72.20,$72.57,$71.78
08/29/2024,$72.05,17201680,$71.90,$72.22,$71.23
08/28/2024,$71.75,13272580,$71.61,$71.81,$71.295
08/27/2024,$71.50,16988410,$71.32,$71.53,$71.05
08/26/2024,$70.84,12912250,$69.83,$70.92,$69.73
08/23/2024,$69.79,11834750,$69.40,$69.85,$68.935
08/22/2024,$69.33,12509200,$69.92,$69.92,$68.79
08/21/2024,$69.57,8792397,$69.48,$70.13,$69.335
08/20/2024,$69.38,11957370,$68.99,$69.39,$68.765
08/19/2024,$68.98,9843861,$69.35,$69.42,$68.845
08/16/2024,$69.18,12651230,$68.84,$69.30,$68.64
08/15/2024,$68.65,11285120,$68.62,$68.92,$68.50
08/14/2024,$68.58,14328030,$68.23,$68.89,$68.13
08/13/2024,$68.46,9877569,$68.08,$68.61,$68.01
08/12/2024,$68.17,11012320,$68.45,$68.54,$67.83
08/09/2024,$68.68,12080420,$68.70,$68.785,$68.245
08/08/2024,$68.73,15240910,$68.00,$68.865,$67.85
08/07/2024,$68.46,13365270,$68.05,$69.18,$67.83
08/06/2024,$68.05,12969100,$68.15,$68.84,$67.77
08/05/2024,$68.10,25484270,$68.99,$69.55,$67.73
08/02/2024,$69.33,22514780,$68.53,$69.67,$67.69
08/01/2024,$67.96,16495910,$67.00,$68.105,$66.70
07/31/2024,$66.74,15576850,$67.50,$67.61,$66.61
07/30/2024,$67.68,13257960,$66.48,$67.83,$66.36
07/29/2024,$66.83,12140150,$66.88,$67.025,$66.39
07/26/2024,$67.05,13530070,$66.07,$67.11,$66.01
07/25/2024,$66.07,16328580,$66.04,$66.89,$65.86
07/24/2024,$65.81,13244570,$65.09,$65.965,$64.835
07/23/2024,$64.96,11810260,$65.43,$66.04,$64.845
07/22/2024,$64.77,11794210,$65.25,$65.29,$64.315
07/19/2024,$65.29,13775670,$65.64,$65.64,$64.82
07/18/2024,$65.19,11128200,$64.80,$65.805,$64.72
07/17/2024,$65.21,12508220,$64.47,$65.39,$64.405
07/16/2024,$64.27,9025066,$63.43,$64.31,$63.39
07/15/2024,$63.41,8207521,$63.79,$63.94,$63.35
07/12/2024,$63.70,9201516,$63.46,$64.115,$63.385
07/11/2024,$63.10,11434420,$62.64,$63.46,$62.395
07/10/2024,$62.83,11930410,$62.72,$62.86,$62.285
07/09/2024,$62.69,11660200,$63.06,$63.23,$62.59
07/08/2024,$62.96,11235140,$63.59,$63.59,$62.84
07/05/2024,$63.76,11735460,$63.33,$63.79,$62.995
07/03/2024,$63.33,9154198,$63.19,$63.665,$62.93
07/02/2024,$63.15,8878156,$63.26,$63.38,$62.855
07/01/2024,$63.28,10033360,$64.03,$64.30,$63.12
06/28/2024,$63.65,17358830,$63.90,$64.06,$63.52
06/27/2024,$63.91,8494123,$64.05,$64.27,$63.62
06/26/2024,$64.05,9402502,$63.40,$64.11,$63.23
06/25/2024,$63.84,10546790,$63.935,$64.07,$63.51
06/24/2024,$63.97,13212450,$62.99,$64.055,$62.91
06/21/2024,$62.77,28282190,$62.18,$63.10,$62.18
06/20/2024,$62.18,13306270,$62.40,$62.74,$61.945
06/18/2024,$62.63,10651660,$62.53,$62.82,$62.44
06/17/2024,$62.62,10532720,$62.37,$62.895,$62.18
06/14/2024,$62.55,8179239,$62.38,$62.69,$62.09
06/13/2024,$62.99,9668888,$62.86,$63.035,$62.45
06/12/2024,$62.88,9569550,$63.69,$63.69,$62.685
06/11/2024,$63.55,8395960,$63.59,$63.645,$63.07
06/10/2024,$63.59,15687130,$63.94,$63.99,$63.365
06/07/2024,$63.91,9523089,$64.09,$64.225,$63.81
06/06/2024,$64.15,8658456,$63.92,$64.36,$63.84
06/05/2024,$63.92,9632525,$63.99,$64.07,$63.35
06/04/2024,$63.94,11895620,$63.20,$63.97,$62.94
06/03/2024,$62.93,9369046,$62.71,$63.09,$62.445
05/31/2024,$62.93,19816630,$61.99,$63.025,$61.69
05/30/2024,$61.97,9436821,$61.85,$62.08,$61.60
05/29/2024,$61.70,11861820,$61.47,$61.88,$61.07
05/28/2024,$61.82,12347000,$61.79,$62.13,$61.40
05/24/2024,$62.00,8203136,$62.22,$62.42,$61.97
05/23/2024,$62.09,9834292,$62.49,$62.88,$62.05
05/22/2024,$63.00,7419406,$62.71,$63.02,$62.66
05/21/2024,$62.91,9796202,$62.82,$62.98,$62.44
05/20/2024,$62.57,11000890,$62.93,$63.01,$62.46
05/17/2024,$63.03,11539020,$63.34,$63.37,$62.935
05/16/2024,$63.32,10228000,$63.24,$63.725,$63.07
05/15/2024,$63.13,9838897,$63.06,$63.3915,$63.00
05/14/2024,$63.10,10852230,$63.58,$63.76,$62.80
05/13/2024,$63.58,10137620,$63.24,$63.62,$63.18
05/10/2024,$63.26,8371691,$62.92,$63.36,$62.79
05/09/2024,$62.88,9113662,$62.81,$63.15,$62.75
05/08/2024,$62.85,10484410,$62.85,$62.97,$62.48
05/07/2024,$62.62,9807029,$62.76,$62.82,$62.25
05/06/2024,$62.35,9310699,$62.30,$62.38,$61.895
05/03/2024,$62.17,11628680,$61.99,$62.33,$61.64
05/02/2024,$61.99,10991300,$62.18,$62.3991,$61.72
05/01/2024,$61.93,16730830,$61.80,$62.57,$61.21
04/30/2024,$61.77,19349150,$62.14,$62.83,$61.465
04/29/2024,$62.04,13420750,$61.92,$62.05,$61.53
04/26/2024,$61.74,10994260,$61.55,$61.93,$61.35
04/25/2024,$61.74,19048540,$61.87,$62.59,$61.37
04/24/2024,$61.55,19548320,$60.32,$61.65,$59.84
04/23/2024,$60.64,13689130,$60.53,$60.675,$60.13
04/22/2024,$60.55,15624550,$60.14,$60.63,$59.715
04/19/2024,$60.17,21207850,$59.10,$60.355,$58.995
04/18/2024,$58.91,11125870,$58.62,$58.98,$58.54
04/17/2024,$58.51,13805070,$58.28,$58.555,$58.10
04/16/2024,$58.06,11236840,$58.25,$58.38,$57.93
04/15/2024,$58.14,12425050,$58.61,$58.805,$58.04
04/12/2024,$58.28,12250950,$58.95,$59.01,$58.13
04/11/2024,$59.05,11109010,$59.15,$59.37,$58.785
04/10/2024,$58.92,11861880,$59.32,$59.39,$58.69
04/09/2024,$59.72,10792140,$59.48,$59.74,$59.13
04/08/2024,$59.27,10284540,$59.40,$59.47,$59.07
04/05/2024,$59.51,10157760,$59.25,$59.68,$58.9101
04/04/2024,$59.30,14320690,$60.09,$60.15,$59.17
04/03/2024,$59.83,13672920,$60.05,$60.39,$59.78
04/02/2024,$60.15,13017260,$60.45,$60.73,$60.11
04/01/2024,$60.68,11668690,$61.18,$61.30,$60.63
03/28/2024,$61.18,13683530,$61.14,$61.26,$60.995
03/27/2024,$61.03,12551220,$60.79,$61.43,$60.70
03/26/2024,$60.54,13277390,$60.50,$60.71,$60.38
03/25/2024,$60.40,13144650,$60.48,$60.71,$60.12
03/22/2024,$60.49,11502840,$60.52,$60.79,$60.43
03/21/2024,$60.47,13067080,$60.56,$60.99,$60.32
03/20/2024,$60.75,15258760,$60.18,$60.81,$60.155
03/19/2024,$60.23,15030630,$60.24,$60.35,$60.06
03/18/2024,$60.13,15856690,$59.89,$60.40,$59.801
03/15/2024,$59.88,36849930,$60.02,$60.45,$59.64
03/14/2024,$60.50,13996610,$60.58,$60.80,$60.40
03/13/2024,$61.12,13909460,$60.88,$61.21,$60.8001
03/12/2024,$60.50,12684650,$60.32,$60.75,$60.21
03/11/2024,$60.24,14114260,$59.78,$60.29,$59.575
03/08/2024,$59.52,13239010,$59.30,$59.79,$58.97
03/07/2024,$59.44,13686860,$59.69,$59.77,$59.24
03/06/2024,$59.55,12378820,$59.52,$59.995,$59.38
03/05/2024,$59.52,12309960,$59.91,$60.11,$59.42
03/04/2024,$59.81,10150240,$59.23,$59.95,$59.22
03/01/2024,$59.53,10927560,$59.90,$59.90,$59.34
02/29/2024,$60.02,18152650,$60.35,$60.64,$59.90
02/28/2024,$60.40,8076536,$60.37,$60.49,$60.06
02/27/2024,$60.34,9931088,$60.54,$60.78,$60.12
02/26/2024,$60.71,10336100,$61.24,$61.27,$60.66
02/23/2024,$61.20,13612910,$61.09,$61.62,$61.00
02/22/2024,$61.15,12982800,$60.99,$61.25,$60.50
02/21/2024,$61.24,14378260,$60.99,$61.28,$60.83
02/20/2024,$60.70,18339320,$59.595,$60.84,$59.51
02/16/2024,$59.39,13947060,$59.35,$59.62,$58.955
02/15/2024,$59.40,13695850,$59.42,$59.59,$59.13
02/14/2024,$59.29,15872450,$59.17,$59.59,$59.035
02/13/2024,$59.35,24195710,$59.50,$60.655,$58.79
02/12/2024,$59.70,13516780,$59.66,$59.76,$58.96
02/09/2024,$59.56,15235250,$59.47,$59.58,$59.03
02/08/2024,$59.83,12874760,$59.89,$59.97,$59.41
02/07/2024,$59.99,10259890,$60.07,$60.21,$59.94
02/06/2024,$59.94,12777150,$59.96,$60.05,$59.68
02/05/2024,$60.04,12759570,$60.38,$60.38,$59.88
02/02/2024,$60.54,17544910,$60.82,$60.87,$60.23
02/01/2024,$60.98,15870880,$59.57,$61.005,$59.36
01/31/2024,$59.49,22837000,$60.10,$60.45,$59.29
01/30/2024,$59.90,22061540,$59.85,$60.02,$59.445
01/29/2024,$59.73,14547070,$59.34,$59.79,$59.17
01/26/2024,$59.37,13025070,$59.25,$59.49,$59.125
01/25/2024,$59.16,14899710,$59.01,$59.17,$58.66
01/24/2024,$58.91,16370480,$59.80,$59.81,$58.89
01/23/2024,$59.85,14481640,$59.53,$60.00,$59.46
01/22/2024,$59.57,14314270,$59.755,$60.065,$59.44
01/19/2024,$59.83,14392600,$60.26,$60.28,$59.64
01/18/2024,$60.16,10397680,$59.69,$60.23,$59.525
01/17/2024,$59.99,8982132,$59.86,$60.21,$59.82
01/16/2024,$59.99,11826910,$60.39,$60.43,$59.85
01/12/2024,$60.39,13218010,$60.08,$60.46,$59.87
01/11/2024,$59.81,13754230,$60.25,$60.26,$59.69
01/10/2024,$60.20,12257980,$60.22,$60.41,$59.98
01/09/2024,$60.00,10493650,$59.99,$60.135,$59.62
01/08/2024,$60.11,11554630,$59.68,$60.18,$59.42
01/05/2024,$59.67,10412800,$59.80,$59.95,$59.0921
01/04/2024,$59.76,12912930,$60.05,$60.26,$59.66
01/03/2024,$59.96,14830630,$59.93,$60.20,$59.76
01/02/2024,$59.82,16322590,$58.80,$59.88,$58.67
12/29/2023,$58.93,9244339,$58.74,$58.98,$58.63
12/28/2023,$58.75,8400138,$58.65,$58.87,$58.525
12/27/2023,$58.71,8560060,$58.64,$58.77,$58.40
12/26/2023,$58.56,6422531,$58.06,$58.705,$58.06
12/22/2023,$58.32,9029440,$58.12,$58.46,$58.02
12/21/2023,$57.99,11725120,$57.85,$58.07,$57.47
12/20/2023,$57.61,17701000,$58.50,$58.67,$57.57
12/19/2023,$58.83,14612200,$59.00,$59.20,$58.635
12/18/2023,$59.02,16717660,$58.80,$59.49,$58.62
12/15/2023,$58.60,65177380,$58.83,$59.17,$57.80
12/14/2023,$59.04,22478310,$59.97,$60.04,$58.77
12/13/2023,$59.93,16196750,$59.45,$60.02,$59.26
12/12/2023,$59.42,12899010,$59.20,$59.42,$58.895
12/11/2023,$59.04,14524770,$58.83,$59.09,$58.50
12/08/2023,$58.61,11178670,$58.74,$58.75,$58.365
12/07/2023,$58.74,11587870,$58.67,$58.8901,$58.39
12/06/2023,$58.60,14868550,$58.56,$58.73,$58.205
12/05/2023,$58.66,11891510,$58.55,$58.83,$58.415
12/04/2023,$58.57,14942250,$58.59,$58.955,$58.44
12/01/2023,$58.64,15371150,$58.27,$58.685,$58.24
11/30/2023,$58.44,22727490,$57.96,$58.455,$57.60
11/29/2023,$58.23,11263630,$58.58,$58.67,$58.10
11/28/2023,$58.58,13739610,$58.40,$58.83,$58.36
11/27/2023,$58.46,16246510,$58.54,$58.69,$58.27
11/24/2023,$58.57,4816024,$58.46,$58.75,$58.335
11/22/2023,$58.42,11327150,$58.26,$58.535,$58.1271
11/21/2023,$58.03,13891650,$57.46,$58.04,$57.33
11/20/2023,$57.40,13053920,$57.05,$57.575,$56.955
11/17/2023,$57.26,14476630,$57.19,$57.34,$56.70
11/16/2023,$57.15,16010450,$57.25,$57.53,$56.81
11/15/2023,$57.21,10201860,$57.30,$57.335,$56.75
11/14/2023,$57.10,12697070,$57.02,$57.24,$56.805
11/13/2023,$56.93,12798180,$56.62,$57.095,$56.60
11/10/2023,$56.72,11680430,$56.87,$56.925,$56.055
11/09/2023,$56.66,12021090,$57.03,$57.14,$56.37
11/08/2023,$57.09,13744010,$57.32,$57.465,$56.92
11/07/2023,$57.18,10449300,$56.92,$57.3995,$56.73
11/06/2023,$56.97,12673190,$56.78,$57.275,$56.74
11/03/2023,$56.74,13958730,$57.40,$57.59,$56.70
11/02/2023,$57.09,13087240,$56.50,$57.15,$56.355
11/01/2023,$56.44,14110800,$56.80,$56.88,$56.26
10/31/2023,$56.49,16639380,$56.57,$56.72,$56.15
10/30/2023,$56.15,15014290,$55.43,$56.275,$55.42
10/27/2023,$55.24,13626520,$55.55,$56.135,$55.10
10/26/2023,$55.78,16228390,$56.37,$56.625,$55.72
10/25/2023,$56.12,16701020,$55.76,$56.2178,$55.56
10/24/2023,$55.64,25290850,$55.65,$56.17,$55.30
10/23/2023,$54.08,21212650,$54.38,$54.89,$54.045
10/20/2023,$54.57,15686350,$54.53,$55.02,$54.44
10/19/2023,$54.35,16202190,$54.16,$54.76,$53.86
10/18/2023,$54.05,12809450,$54.10,$54.53,$53.92
10/17/2023,$54.07,16457190,$53.31,$54.10,$53.21
10/16/2023,$53.43,12816820,$53.02,$53.56,$52.84
10/13/2023,$52.89,14526990,$52.74,$53.42,$52.64
10/12/2023,$52.81,19330360,$53.76,$53.83,$52.4299
10/11/2023,$53.71,21138930,$54.22,$54.28,$53.02
10/10/2023,$54.03,20909680,$54.13,$54.33,$53.56
10/09/2023,$52.88,15704750,$52.96,$53.15,$52.11
10/06/2023,$53.14,30298870,$52.04,$53.29,$51.55
10/05/2023,$52.38,29878070,$54.74,$54.95,$52.235
10/04/2023,$55.04,12100520,$54.89,$55.28,$54.71
10/03/2023,$54.88,13604200,$55.16,$55.425,$54.78
10/02/2023,$55.48,11792500,$55.91,$56.009,$55.075
09/29/2023,$55.98,12271560,$56.14,$56.27,$55.615
09/28/2023,$55.81,12484770,$56.23,$56.32,$55.70
09/27/2023,$55.95,13766300,$56.42,$56.53,$55.68
09/26/2023,$56.53,11194700,$56.73,$56.895,$56.40
09/25/2023,$57.00,12358820,$57.40,$57.485,$56.74
09/22/2023,$57.60,14645390,$57.85,$57.965,$57.50
09/21/2023,$57.54,15945820,$58.37,$58.42,$57.42
09/20/2023,$58.44,14767920,$58.30,$58.83,$58.08
09/19/2023,$58.18,12000090,$58.26,$58.39,$57.92
09/18/2023,$58.30,13617370,$57.98,$58.3499,$57.63
09/15/2023,$57.94,55727510,$58.41,$58.635,$57.75
09/14/2023,$58.46,12311580,$58.24,$58.59,$58.19
09/13/2023,$58.44,12641370,$58.40,$58.68,$58.34
09/12/2023,$58.30,12292720,$58.99,$59.00,$58.19
09/11/2023,$58.88,14767420,$58.40,$58.99,$58.225
09/08/2023,$58.33,14332810,$58.30,$58.41,$58.01
09/07/2023,$58.33,17628590,$58.95,$59.16,$58.30
09/06/2023,$58.78,13923550,$58.62,$58.83,$58.42
09/05/2023,$58.82,12474640,$59.25,$59.32,$58.67
09/01/2023,$59.31,11262280,$60.00,$60.13,$59.12
08/31/2023,$59.83,14663460,$60.30,$60.47,$59.805
08/30/2023,$60.47,9447912,$60.64,$60.74,$60.2941
08/29/2023,$60.50,8189592,$60.56,$60.63,$60.15
