Date,Decile,Return
2016-01-01,1,-0.03364622437396991
2016-01-01,2,-0.020356659114303177
2016-01-01,3,-0.014247162360233712
2016-01-01,4,-0.029709201079463177
2016-01-01,5,-0.01173174674382993
2016-01-01,6,-0.019927961649104375
2016-01-01,7,-0.018908075324346907
2016-01-01,8,-0.02092813809467675
2016-01-01,9,-0.01851250305068508
2016-01-01,10,-0.022227066073576163
2016-02-01,10,-0.04729684005845791
2016-02-01,9,-0.03324834861573611
2016-02-01,8,-0.017514337454467843
2016-02-01,6,-0.027202480014150043
2016-02-01,7,-0.027447649513824057
2016-02-01,4,-0.013447092664810367
2016-02-01,3,0.0023056662059222077
2016-02-01,2,-0.004468281704118726
2016-02-01,1,-0.0081932695849245
2016-02-01,5,-0.03000794520015382
2016-03-01,10,0.041641304427245895
2016-03-01,9,0.010981596958142381
2016-03-01,8,0.0037673102962894056
2016-03-01,7,0.020755145771946593
2016-03-01,6,0.02393186810711123
2016-03-01,5,0.02430608571714754
2016-03-01,3,0.019831748512540548
2016-03-01,2,0.041215675530710705
2016-03-01,1,0.03096562216673293
2016-03-01,4,0.014398599485111685
2016-04-01,7,0.028149395100785846
2016-04-01,10,0.0152494871180755
2016-04-01,9,0.021407961985498325
2016-04-01,6,0.028511470239672043
2016-04-01,8,0.012321370227789341
2016-04-01,4,0.028224975563446275
2016-04-01,1,0.050980210821940375
2016-04-01,2,0.03353977029256772
2016-04-01,5,0.05159814058123158
2016-04-01,3,0.0424590186730458
2016-05-01,1,0.04444363180244193
2016-05-01,2,0.019343213073552024
2016-05-01,3,0.015825941423368795
2016-05-01,4,0.01042901849471134
2016-05-01,6,0.006110392804729914
2016-05-01,7,-0.000538168531623584
2016-05-01,8,0.0041084881615853774
2016-05-01,9,0.005324916694245063
2016-05-01,10,-0.0011224489554232386
2016-05-01,5,0.016664000412013547
2016-06-01,6,0.009058701455113116
2016-06-01,9,0.00256928885571428
2016-06-01,8,0.013574962986204753
2016-06-01,7,0.011583106885530547
2016-06-01,10,0.020679846291113968
2016-06-01,5,-0.0032058269425774277
2016-06-01,3,0.004595972896322298
2016-06-01,2,-0.007238496934135474
2016-06-01,1,-0.003308244585983222
2016-06-01,4,0.00914210185281883
2016-07-01,10,0.019422262829707826
2016-07-01,9,0.017245012668094972
2016-07-01,8,0.0025801362253181637
2016-07-01,7,0.012212983382512643
2016-07-01,6,0.01192129182155699
2016-07-01,4,0.019401848680025147
2016-07-01,3,0.01447309398606178
2016-07-01,2,0.018952896084466708
2016-07-01,1,0.01697705216388501
2016-07-01,5,0.015849205541859535
2016-08-01,7,0.017657202309080855
2016-08-01,10,0.031204109640729616
2016-08-01,9,0.032841210565495826
2016-08-01,8,0.022825251807048863
2016-08-01,6,0.02894992533639118
2016-08-01,3,0.018896062235462585
2016-08-01,4,0.01297536335176952
2016-08-01,5,0.013350902586559021
2016-08-01,2,0.006987565416534558
2016-08-01,1,0.001451104428402461
2016-09-01,10,0.0007539438190977688
2016-09-01,9,-0.004947937843699846
2016-09-01,8,0.008326748351627389
2016-09-01,7,0.011383884125140797
2016-09-01,6,-0.00037664873178921976
2016-09-01,5,-0.0009615611126118084
2016-09-01,4,0.00805738797756339
2016-09-01,3,0.0028009703118467844
2016-09-01,2,0.010744746919007175
2016-09-01,1,0.009657121891892162
2016-10-01,10,-0.0016365198202955566
2016-10-01,9,-0.012815582588479812
2016-10-01,8,0.0022305745532029686
2016-10-01,7,-0.006792725456886806
2016-10-01,6,-0.013787678478617171
2016-10-01,4,-0.01396118782416278
2016-10-01,3,0.005437633702083833
2016-10-01,2,-0.002094593907468467
2016-10-01,1,0.017777272552615075
2016-10-01,5,0.007974451140429828
2016-11-01,5,-0.014604501545691928
2016-11-01,1,-0.0032202197614500383
2016-11-01,2,0.0031468077568963526
2016-11-01,3,-0.00969638204237433
2016-11-01,4,0.002068562318212175
2016-11-01,6,0.017110606187207944
2016-11-01,7,0.018367659352728438
2016-11-01,8,0.013644937850855854
2016-11-01,9,0.012656188961130299
2016-11-01,10,0.061216366180021575
2016-12-01,8,0.014972692056068437
2016-12-01,7,0.027227983428390834
2016-12-01,10,0.036543868069641716
2016-12-01,9,0.028592916832645088
2016-12-01,6,0.03563289885514731
2016-12-01,1,0.019445624866744282
2016-12-01,4,0.01777876789023991
2016-12-01,3,0.0023014088957291623
2016-12-01,2,0.019525536986009673
2016-12-01,5,0.011563730760018487
2017-01-01,10,0.021715026261517556
2017-01-01,9,0.014936639891393044
2017-01-01,8,0.01303845003244919
2017-01-01,7,0.014341305787722858
2017-01-01,6,0.007456322568280216
2017-01-01,4,0.02268214574187044
2017-01-01,3,0.014290748666598185
2017-01-01,2,0.018657460569105222
2017-01-01,1,0.011792271507028884
2017-01-01,5,0.01971755218421789
2017-02-01,7,0.010741582468010824
2017-02-01,10,0.018545642502314053
2017-02-01,9,0.027355318857049227
2017-02-01,8,9.424982317152164e-05
2017-02-01,6,0.033796207977472736
2017-02-01,1,0.04009726215485854
2017-02-01,4,0.01488258290527944
2017-02-01,3,0.023410768057811504
2017-02-01,2,0.031875531590974227
2017-02-01,5,0.017048028896568423
2017-03-01,7,0.013086629294049468
2017-03-01,10,0.018393343836651477
2017-03-01,9,0.006653574753135105
2017-03-01,8,0.004911168447039538
2017-03-01,6,0.005827221736601773
2017-03-01,2,0.017296926407332824
2017-03-01,4,0.024263479406261723
2017-03-01,1,0.02305092088969163
2017-03-01,5,0.021290541519139783
2017-03-01,3,0.013331642779945474
2017-04-01,1,0.002650404209656232
2017-04-01,2,-0.0012037218389006066
2017-04-01,3,0.009927754096004549
2017-04-01,4,0.005606925140088093
2017-04-01,5,0.008262842482056776
2017-04-01,6,-0.0009472911238320725
