Date,Decile,Return
2017-01-01,1,0.03844196388202259
2017-01-01,2,0.019012336749272496
2017-01-01,3,0.01932565853263779
2017-01-01,4,0.011132216386132043
2017-01-01,5,0.005709239610817374
2017-01-01,6,-0.0002556239445808961
2017-01-01,7,0.00283887647577985
2017-01-01,8,0.002620971828252827
2017-01-01,9,0.00886176896403934
2017-01-01,10,0.024784058856355484
2017-02-01,10,0.03583235738202473
2017-02-01,9,0.010530355920397971
2017-02-01,7,0.0032407907739355757
2017-02-01,6,0.012799427025478094
2017-02-01,8,0.011548743371849524
2017-02-01,4,0.018107383888915862
2017-02-01,3,0.02846395434283333
2017-02-01,2,0.03814473774704741
2017-02-01,1,0.020747581946058302
2017-02-01,5,0.0206964548333326
2017-03-01,10,0.042798421551380805
2017-03-01,9,0.020497790108450653
2017-03-01,8,0.006401535502249978
2017-03-01,7,0.015201929087195865
2017-03-01,6,0.01500265043867266
2017-03-01,5,0.024046886809240053
2017-03-01,3,0.026801712833518954
2017-03-01,2,0.019258156652142366
2017-03-01,1,0.024755916989157134
2017-03-01,4,0.021057355446209236
2017-04-01,7,0.015632591752519742
2017-04-01,10,0.029428068628110537
2017-04-01,9,0.020956862110305563
2017-04-01,8,0.02294139681359275
2017-04-01,6,0.014484648168074932
2017-04-01,3,0.004624512234159273
2017-04-01,4,0.01981579220880869
2017-04-01,5,0.012279654937045859
2017-04-01,2,0.020059750541667976
2017-04-01,1,0.02094490033398233
2017-05-01,10,0.02051559680741888
2017-05-01,9,0.007341803077175468
2017-05-01,8,0.01132253185082921
2017-05-01,7,0.013231275122338682
2017-05-01,6,0.023150127041627888
2017-05-01,4,0.011165172336692342
2017-05-01,3,0.025582400472808464
2017-05-01,2,0.018928199505870547
2017-05-01,1,0.019333731242206387
2017-05-01,5,0.025130295106615685
2017-06-01,7,0.008293418207151682
2017-06-01,10,0.01551694784468216
2017-06-01,9,0.009133011822845427
2017-06-01,8,0.015546798466870237
2017-06-01,6,0.013848570845332198
2017-06-01,1,0.012625347048048408
2017-06-01,4,0.016711598101687652
2017-06-01,3,0.018540833056411632
2017-06-01,2,0.014939176926359377
2017-06-01,5,0.026122577324667162
2017-07-01,7,0.01610449069563913
2017-07-01,10,0.015501259562202163
2017-07-01,9,0.02282390246800814
2017-07-01,8,0.0035334408874361234
2017-07-01,6,0.015556533911636361
2017-07-01,2,0.011817932324529545
2017-07-01,4,0.016955632691127986
2017-07-01,1,0.000945605668327465
2017-07-01,5,0.008316568175436467
2017-07-01,3,0.007681028117187516
2017-08-01,1,0.0021098358208255785
2017-08-01,2,0.009252655477216765
2017-08-01,3,0.023341058990700825
2017-08-01,4,0.005993471089943414
2017-08-01,5,0.012435694478196702
2017-08-01,6,0.011367887232581309
2017-08-01,7,0.0075029243219244535
2017-08-01,8,0.01731351587596275
2017-08-01,9,0.02125371205111737
2017-08-01,10,0.013672937355440062
2017-09-01,10,0.02011438226382345
2017-09-01,9,0.01852138802766823
2017-09-01,8,0.014478676938111334
2017-09-01,7,0.02128794911993137
2017-09-01,6,0.013909994459106345
2017-09-01,2,0.0063932992784463405
2017-09-01,4,0.010343114375887641
2017-09-01,3,0.01774089043627347
2017-09-01,5,0.011997235956991759
2017-09-01,1,0.00630096789320711
2017-10-01,10,0.023740015241463075
2017-10-01,6,0.016035025317099327
2017-10-01,9,0.018787495253319797
2017-10-01,8,0.03232141113647291
2017-10-01,7,0.012880034721297395
2017-10-01,5,0.008699525518778506
2017-10-01,3,0.019850488098886565
2017-10-01,2,0.005034587257898071
2017-10-01,1,0.0021025460555150755
2017-10-01,4,0.013510484350030216
2017-11-01,9,0.02325098280739346
2017-11-01,8,0.03334429580263243
2017-11-01,7,0.019983408109004897
2017-11-01,6,0.01781245085745775
2017-11-01,10,0.02195479592498506
2017-11-01,4,0.01632474613024648
2017-11-01,3,0.018918645492312924
2017-11-01,2,0.00905428036354694
2017-11-01,1,0.005617884979115972
2017-11-01,5,0.01832320852298408
2017-12-01,10,0.016421678027949138
2017-12-01,9,0.016905791791836045
2017-12-01,8,0.02164505228582403
2017-12-01,7,0.015456977325724042
2017-12-01,6,0.020148455137012133
2017-12-01,5,0.027665655149785584
2017-12-01,3,0.01561974233679364
2017-12-01,2,0.0168042506707744
2017-12-01,1,0.00554006334341306
2017-12-01,4,0.01463776797320926
2018-01-01,8,0.027854956953711874
2018-01-01,10,0.04415008089190642
2018-01-01,9,0.026677542531273746
2018-01-01,6,0.024535694935176933
2018-01-01,7,0.028156484029956852
2018-01-01,4,0.03464980446925714
2018-01-01,5,0.03454082753627152
2018-01-01,3,0.022516943660057187
2018-01-01,2,0.018285187369601275
2018-01-01,1,0.015658966124935114
2018-02-01,9,0.031049209181183146
2018-02-01,8,0.02101717895768873
2018-02-01,7,0.015233998393948678
2018-02-01,6,0.017388438978832133
2018-02-01,10,0.03070453891605096
2018-02-01,4,0.014225183878497694
2018-02-01,3,0.0049705782878803895
2018-02-01,2,0.0031515999645523873
2018-02-01,1,0.006668028324527953
2018-02-01,5,0.020938593709203923
2018-03-01,10,0.007429559455837564
