Date,Decile,Return
2017-04-01,1,0.02234968905296708
2017-04-01,2,0.014178107234524173
2017-04-01,3,0.014659204750655519
2017-04-01,4,0.01592029641514081
2017-04-01,5,0.015471293933700947
2017-04-01,6,0.01493066488967143
2017-04-01,7,0.008385647983713662
2017-04-01,8,0.017793152307938653
2017-04-01,9,0.011220456082750907
2017-04-01,10,0.029998970664026015
2017-05-01,10,0.03410204167641506
2017-05-01,9,0.012946728089493265
2017-05-01,7,0.018058186956189326
2017-05-01,6,0.0168445629766778
2017-05-01,8,0.016716508923653617
2017-05-01,4,0.020064865591221226
2017-05-01,3,0.01809337066070027
2017-05-01,2,0.02568133669433892
2017-05-01,1,0.017050764409715313
2017-05-01,5,0.005088575139130969
2017-06-01,10,0.022655811518922375
2017-06-01,9,0.012020243834181876
2017-06-01,8,0.009977347108580448
2017-06-01,7,0.009987935843692508
2017-06-01,6,0.014702978037363756
2017-06-01,5,0.01436305290671469
2017-06-01,3,0.013829031907192313
2017-06-01,2,0.019717524937383102
2017-06-01,1,0.0266343744853057
2017-06-01,4,0.010588561799811824
2017-07-01,7,0.00894479408886073
2017-07-01,10,0.028549838706109387
2017-07-01,9,0.010113363321591962
2017-07-01,8,0.012022976421278697
2017-07-01,6,0.010229942407078862
2017-07-01,3,0.017347124412472104
2017-07-01,4,0.011978633579414755
2017-07-01,5,0.015115334955176474
2017-07-01,2,0.024791890834697128
2017-07-01,1,0.02448064874850342
2017-08-01,10,0.026838743715184687
2017-08-01,9,0.017485839939190617
2017-08-01,8,0.010509813976162574
2017-08-01,7,0.013313601547931375
2017-08-01,6,0.01069302428695984
2017-08-01,4,0.017367924247114308
2017-08-01,3,0.013417960473167678
2017-08-01,2,0.015030479531251473
2017-08-01,1,0.027745875327657377
2017-08-01,5,0.012902943202727446
2017-09-01,7,0.022859384304151797
2017-09-01,10,0.029083096115017026
2017-09-01,9,0.02219494388879273
2017-09-01,8,0.020313391161588257
2017-09-01,6,0.014376036458239483
2017-09-01,1,0.009535718207018373
2017-09-01,4,0.01925790213551193
2017-09-01,3,0.016838707388480145
2017-09-01,2,0.013990892601366545
2017-09-01,5,0.0242085203556468
2017-10-01,7,0.019725181164041317
2017-10-01,10,0.02424228693846131
2017-10-01,9,0.02558841365451303
2017-10-01,8,0.024950935761160586
2017-10-01,6,0.019171666763821982
2017-10-01,3,0.017644005451579847
2017-10-01,4,0.017790364895893696
2017-10-01,1,0.004114874729899798
2017-10-01,5,0.018708185314502135
2017-10-01,2,0.012993059829024434
2017-11-01,10,0.01755663493416426
2017-11-01,1,0.012808098124298395
2017-11-01,2,0.014902001237323548
2017-11-01,3,0.013636265545551973
2017-11-01,4,0.024768733423574885
2017-11-01,5,0.022430936214220765
2017-11-01,6,0.023917390720177956
2017-11-01,7,0.01808841158947283
2017-11-01,8,0.019809577587802663
2017-11-01,9,0.023320351430015984
2017-12-01,10,0.018919966052240333
2017-12-01,9,0.02147077458897928
2017-12-01,8,0.02186567893736524
2017-12-01,7,0.01490069330042676
2017-12-01,6,0.015612788353569051
2017-12-01,2,0.01625026734834001
2017-12-01,4,0.015318130008581843
2017-12-01,3,0.023779083488882913
2017-12-01,1,0.009959326156993464
2017-12-01,5,0.022398442486508685
2018-01-01,7,0.020589556613427096
2018-01-01,9,0.031289883791640216
2018-01-01,8,0.019165738017734357
2018-01-01,10,0.02646445288764121
2018-01-01,6,0.014419092092297747
2018-01-01,4,0.027302727601959953
2018-01-01,3,0.009921729449226868
2018-01-01,2,0.019846647042151666
2018-01-01,1,0.011867884032487508
2018-01-01,5,0.024641697664597118
2018-02-01,9,0.02001885378653534
2018-02-01,8,0.027748256562893925
2018-02-01,7,0.019191768073999027
2018-02-01,6,0.018837520964903653
2018-02-01,10,0.027512714382585735
2018-02-01,4,0.015122574409439205
2018-02-01,3,0.01784695442643036
2018-02-01,2,-0.0031857593674159412
2018-02-01,1,0.006569563713667348
2018-02-01,5,0.02105403660222449
2018-03-01,10,0.027643917377257354
2018-03-01,9,0.016506655437756645
2018-03-01,8,0.008894828826391699
2018-03-01,7,0.02639696157086724
2018-03-01,6,0.0086859367893104
2018-03-01,5,0.008949299342675632
