Date,Decile,Return
2016-10-01,1,0.007180122826798696
2016-10-01,2,0.0022851330829725125
2016-10-01,3,0.004988296516037272
2016-10-01,4,0.0033849491054589453
2016-10-01,5,0.00799673670870904
2016-10-01,6,0.01224535095278001
2016-10-01,7,0.004670661472260251
2016-10-01,8,0.0023006904347091517
2016-10-01,9,0.02079766047055709
2016-10-01,10,0.011952797363311785
2016-11-01,10,0.030256096437915492
2016-11-01,9,0.007064889465326019
2016-11-01,7,0.009010514541202053
2016-11-01,6,0.012448867553390697
2016-11-01,8,0.00928439738303366
2016-11-01,4,0.004060512062584287
2016-11-01,3,0.014287002336115906
2016-11-01,2,0.0028422997655999094
2016-11-01,1,0.01441661047524967
2016-11-01,5,0.00995600498239102
2016-12-01,10,0.052812851482546996
2016-12-01,9,0.009139663842365753
2016-12-01,8,0.010046524489443653
2016-12-01,7,0.008549486312325216
2016-12-01,6,0.021564294412213414
2016-12-01,5,0.01419446007841274
2016-12-01,3,0.01982189786964761
2016-12-01,2,0.013103950236521777
2016-12-01,1,0.022807939376820574
2016-12-01,4,0.020364291122610956
2017-01-01,7,0.014860986069629822
2017-01-01,10,0.012656728730221722
2017-01-01,9,0.013182423069974192
2017-01-01,8,0.004076213252714123
2017-01-01,6,0.011712340978680125
2017-01-01,2,0.023155000032502482
2017-01-01,4,0.02952701427892479
2017-01-01,3,0.024677964108029693
2017-01-01,5,0.04714461574056572
2017-01-01,1,0.03354109253638771
2017-02-01,9,0.011468428969531708
2017-02-01,8,0.011833584659328489
2017-02-01,7,0.012728728557126479
2017-02-01,6,0.01681824344777949
2017-02-01,10,0.008849212921392624
2017-02-01,4,0.01615999516912825
2017-02-01,3,0.00708718599237157
2017-02-01,2,0.025403280654343163
2017-02-01,1,0.04991682360662186
2017-02-01,5,0.026523650407588972
2017-03-01,10,0.04664008651860785
2017-03-01,9,0.011089568097095492
2017-03-01,8,0.015243026456836617
2017-03-01,7,0.018229642453512662
2017-03-01,6,0.003167136631341494
2017-03-01,5,0.014308222812066118
2017-03-01,3,0.013020125836347152
2017-03-01,2,0.014256060951091776
2017-03-01,1,0.023137018559891365
2017-03-01,4,0.010706280967063275
2017-04-01,7,0.013269056045964511
2017-04-01,10,0.03071400829218418
2017-04-01,9,0.02549939333115092
2017-04-01,6,0.02115346254018524
2017-04-01,8,0.009691124687237318
2017-04-01,4,0.012122838154122961
2017-04-01,3,0.010111636350176978
2017-04-01,5,0.01785129130509855
2017-04-01,2,0.006791047343520429
2017-04-01,1,0.016655517950338927
2017-05-01,9,0.024929078618015632
2017-05-01,8,0.016139703254207882
2017-05-01,7,0.014461551263990735
2017-05-01,6,0.02009464193293642
2017-05-01,10,0.03608401597001554
2017-05-01,4,0.019790224591677452
2017-05-01,3,0.020007327440944245
2017-05-01,2,0.017651743768586803
2017-05-01,1,-0.0016085680793309631
2017-05-01,5,0.01567602803550172
2017-06-01,10,0.022072368931483455
2017-06-01,9,0.0039266603426513225
2017-06-01,8,0.012315866332302638
2017-06-01,7,0.008749205224946932
2017-06-01,6,0.012095717363708625
2017-06-01,5,0.014593681219679855
2017-06-01,3,0.01515779927671801
2017-06-01,2,0.017927045495245153
2017-06-01,1,0.025077454803930532
2017-06-01,4,0.022095721396750756
2017-07-01,7,0.01784934951197492
2017-07-01,9,0.006273478737005345
2017-07-01,8,0.014687172218616373
2017-07-01,6,0.011940780692013764
2017-07-01,10,0.023035638554447235
2017-07-01,4,0.010272063141120613
2017-07-01,1,0.02142152250571705
2017-07-01,5,0.02205741806399164
2017-07-01,3,0.016079219728746708
2017-07-01,2,0.020928027253109827
2017-08-01,10,0.031857660005396804
2017-08-01,9,0.019671190563598895
2017-08-01,8,0.01665280597997021
2017-08-01,6,0.02007754160352304
2017-08-01,7,0.019073992400263196
2017-08-01,4,0.011239798905107179
2017-08-01,3,0.014368481109144016
2017-08-01,2,0.012449929744201782
2017-08-01,1,0.004510716799572156
2017-08-01,5,0.014749902081128141
2017-09-01,10,0.030266779314977565
2017-09-01,9,0.02406221897584393
2017-09-01,8,0.01992699014231647
2017-09-01,7,0.02138287249586157
2017-09-01,6,0.02110685176189797
2017-09-01,5,0.01709458992038937
