Date,Decile,Return
2017-01-01,1,0.024884061657507006
2017-01-01,2,0.017157952718626746
2017-01-01,3,0.015749041866740754
2017-01-01,4,0.014693345155318394
2017-01-01,5,0.011855119868222186
2017-01-01,6,0.012841142665585892
2017-01-01,7,0.0047698936063136355
2017-01-01,8,0.01568197021950901
2017-01-01,9,0.008386193421757282
2017-01-01,10,0.027958565376709155
2017-02-01,10,0.036292151528459105
2017-02-01,9,0.011370722813035306
2017-02-01,7,0.01854297616029088
2017-02-01,6,0.018616036490003207
2017-02-01,8,0.009768121170226296
2017-02-01,4,0.02839111811247963
2017-02-01,3,0.022739994108822215
2017-02-01,2,0.03319064358108115
2017-02-01,1,0.023845433035167618
2017-02-01,5,0.0017485595003539078
2017-03-01,10,0.024129866695326907
2017-03-01,9,0.00945978237081646
2017-03-01,8,0.009308647685310145
2017-03-01,7,0.011798975204822648
2017-03-01,6,0.011053499654027021
2017-03-01,5,0.009950098266761298
2017-03-01,3,0.012751247538366428
2017-03-01,2,0.02448205142395854
2017-03-01,1,0.030959505867977688
2017-03-01,4,0.009090228904583997
2017-04-01,7,0.010978644392545256
2017-04-01,10,0.026235071057754578
2017-04-01,9,0.009102306335838861
2017-04-01,8,0.009744931296693515
2017-04-01,6,0.009840342185235995
2017-04-01,3,0.01755133189682856
2017-04-01,4,0.012260496961936873
2017-04-01,5,0.012690209710312761
2017-04-01,2,0.02141971316792035
2017-04-01,1,0.02501434061059782
2017-05-01,10,0.027530218016251773
2017-05-01,9,0.01916685346588043
2017-05-01,8,0.013729668055310729
2017-05-01,7,0.014842742163330591
2017-05-01,6,0.010916960485260807
2017-05-01,4,0.019033838318768037
2017-05-01,3,0.01613743084855046
2017-05-01,2,0.01630451528754695
2017-05-01,1,0.02614939411996975
2017-05-01,5,0.010804292276003435
2017-06-01,7,0.02346918468892012
2017-06-01,10,0.030759708148680565
2017-06-01,9,0.02211272491573557
2017-06-01,8,0.02005782896116237
2017-06-01,6,0.013319361854010392
2017-06-01,1,0.010536758052243078
2017-06-01,4,0.018728655772983105
2017-06-01,3,0.019797134157956142
2017-06-01,2,0.01473685115355683
2017-06-01,5,0.022392987548036647
2017-07-01,7,0.016169923672812336
2017-07-01,10,0.026183098572576835
2017-07-01,9,0.023635756534242214
2017-07-01,8,0.02180872213342666
2017-07-01,6,0.017440297743445132
2017-07-01,2,0.016104911174890102
2017-07-01,4,0.01959551759933431
2017-07-01,1,0.006142068874340323
2017-07-01,5,0.01860393396837856
2017-07-01,3,0.015211010574581074
2017-08-01,1,0.0171617414382097
2017-08-01,2,0.011885891141052207
2017-08-01,3,0.016014906190655376
2017-08-01,4,0.024394668279108744
2017-08-01,5,0.013925589261211124
2017-08-01,6,0.017065754462620708
2017-08-01,7,0.01795745712008756
2017-08-01,8,0.013002480556375762
2017-08-01,9,0.015102768833434421
2017-08-01,10,0.015946071253071903
2017-09-01,10,0.017766337150919354
2017-09-01,9,0.018115390650053076
