Date,Decile,Return
2016-07-01,1,0.006553809211625294
2016-07-01,2,0.005182542093557618
2016-07-01,3,0.007404375671546948
2016-07-01,4,0.002313885482057243
2016-07-01,5,0.01385808233441721
2016-07-01,6,0.011524255667804129
2016-07-01,7,0.007481351500083111
2016-07-01,8,0.010426195790942616
2016-07-01,9,0.023058985091243267
2016-07-01,10,0.012293836117490686
2016-08-01,10,0.0261921529343776
2016-08-01,9,0.006631961311393431
2016-08-01,7,0.009089503607391247
2016-08-01,6,0.00744579993662442
2016-08-01,8,0.013917743149953088
2016-08-01,4,0.004610736642399305
2016-08-01,3,0.018661454830853685
2016-08-01,2,0.010346597277347547
2016-08-01,1,0.01278788322367208
2016-08-01,5,0.002801367994750281
2016-09-01,10,0.04784041190646837
2016-09-01,9,0.009982047752632228
2016-09-01,8,0.011428461179207483
2016-09-01,7,0.008174263550399408
2016-09-01,6,0.022645244009305232
2016-09-01,5,0.013584076739616924
2016-09-01,3,0.017042300128593535
2016-09-01,2,0.015662292451239734
2016-09-01,1,0.02357348004732951
2016-09-01,4,0.01598384231037353
2016-10-01,7,0.012765098747083536
2016-10-01,10,0.012403065406423108
2016-10-01,9,0.012577965088770515
2016-10-01,8,0.00551250356822508
2016-10-01,6,0.009342842396045992
2016-10-01,2,0.01445436763045227
2016-10-01,4,0.02559340140444033
2016-10-01,3,0.021752575486612802
2016-10-01,5,0.04106280555782038
2016-10-01,1,0.027799197657414787
2016-11-01,9,0.005987267920983141
2016-11-01,8,0.012870002461318863
2016-11-01,7,0.006942534697042202
2016-11-01,6,0.013788985496799855
2016-11-01,10,0.00370402443777218
2016-11-01,4,0.010842135753122095
2016-11-01,3,-0.0011236281497173373
2016-11-01,2,0.021713951317561486
2016-11-01,1,0.045516666575789344
2016-11-01,5,0.0239518704439885
2016-12-01,10,0.048069434108536147
2016-12-01,9,0.010209945535537779
2016-12-01,8,0.012994527237767617
2016-12-01,7,0.018523899830483526
2016-12-01,6,-0.002033059063772269
2016-12-01,5,0.007906413495459619
2016-12-01,3,0.009510596996718412
2016-12-01,2,0.010567316167724883
2016-12-01,1,0.027148389213611956
2016-12-01,4,0.007532383564737843
2017-01-01,8,0.00805359875313516
2017-01-01,10,0.03034160231103189
2017-01-01,9,0.02948497637490699
2017-01-01,6,0.02149647136301036
2017-01-01,7,0.01157664301911776
2017-01-01,4,0.010343736645069601
2017-01-01,5,0.015487260935958203
2017-01-01,3,0.00808910081809211
2017-01-01,2,0.005082404621890024
2017-01-01,1,0.012864415976687305
2017-02-01,9,0.0348866428709147
2017-02-01,8,0.01688172056791415
2017-02-01,7,0.02062323590040016
2017-02-01,6,0.01986391216749883
2017-02-01,10,0.041038379861951135
2017-02-01,4,0.01905306317509803
2017-02-01,3,0.01842158005014638
2017-02-01,2,0.012251902462826258
2017-02-01,1,-0.0005184033794277676
2017-02-01,5,0.02152357740449551
2017-03-01,10,0.02592854060252714
2017-03-01,9,0.0015119595868779978
2017-03-01,8,0.011210808038643938
2017-03-01,7,0.012831016137234252
2017-03-01,6,0.010105553452229632
2017-03-01,5,0.013699360058211374
2017-03-01,3,0.012267868874338506
2017-03-01,2,0.017055475386317687
2017-03-01,1,0.027617305658883096
2017-03-01,4,0.02091249321840838
2017-04-01,7,0.01717735554015265
2017-04-01,9,0.005508511164185714
2017-04-01,8,0.015575247938140802
2017-04-01,6,0.01392421902254104
2017-04-01,10,0.01887257680991028
2017-04-01,4,0.009611385704093811
2017-04-01,1,0.01786170019905997
2017-04-01,5,0.02151074937047115
2017-04-01,3,0.013939586657443881
2017-04-01,2,0.021501297451096857
2017-05-01,10,0.03386311287411714
2017-05-01,9,0.020291216249889832
2017-05-01,8,0.018581402833081295
2017-05-01,6,0.0251435160401412
2017-05-01,7,0.016349807226712976
2017-05-01,4,0.010673094452685605
2017-05-01,3,0.01663555387523985
2017-05-01,2,0.015384976663999517
2017-05-01,1,0.0007019184057979189
2017-05-01,5,0.015502109079029491
2017-06-01,10,0.03173326878114757
2017-06-01,9,0.023087294999396546
2017-06-01,8,0.01816646920960574
2017-06-01,7,0.019806675613055047
2017-06-01,6,0.02087153296965849
2017-06-01,5,0.01519419713207415
2017-06-01,3,0.015400660063387805
2017-06-01,2,0.013427738244823573
2017-06-01,1,0.016239395401789425
2017-06-01,4,0.02214674112651238
2017-07-01,10,0.0328223097638336
2017-07-01,9,0.017751256780326186
2017-07-01,8,0.022359367952053733
2017-07-01,7,0.017853433702413657
2017-07-01,6,0.006195691451199137
2017-07-01,5,0.020532527295060277
2017-07-01,3,0.014365596212216891
2017-07-01,2,0.017437128811361502
2017-07-01,1,0.010150327952499039
2017-07-01,4,0.020642194491795163
2017-08-01,7,0.011768466750704754
2017-08-01,10,0.010553153886036393
2017-08-01,9,0.019908107474230885
2017-08-01,6,0.02027373727324533
2017-08-01,8,0.0045176561801323345
2017-08-01,4,0.01580813011763338
2017-08-01,1,0.021305970289027254
2017-08-01,2,0.025616425137273913
2017-08-01,5,0.011022583081625292
2017-08-01,3,0.020622009789513562
2017-09-01,1,0.02677723374151908
2017-09-01,2,0.016508223376591635
2017-09-01,3,0.012687969847673397
2017-09-01,4,0.015937515651668344
2017-09-01,5,0.015393176061527791
2017-09-01,6,0.010923143574866456
2017-09-01,7,0.01723773273268514
2017-09-01,8,0.017040728203677302
2017-09-01,9,0.010868425266545856
2017-09-01,10,0.017708657860421084
2017-10-01,10,0.016186706941372142
2017-10-01,9,0.022854689790763327
2017-10-01,8,0.01556141037121539
2017-10-01,7,0.01584409879930737
2017-10-01,6,0.00960562398365239
2017-10-01,2,0.009156569484780386
2017-10-01,4,0.013182393073061238
2017-10-01,3,0.022977458025422726
2017-10-01,1,0.010113804174435526
2017-10-01,5,0.012410031185877912
2017-11-01,7,0.013485742750869223
2017-11-01,9,0.026425383158004134
2017-11-01,8,0.01243147879830464
2017-11-01,6,0.022414498974119512
2017-11-01,10,0.012173396819823878
2017-11-01,4,0.015418231684381833
2017-11-01,3,0.02113582076428666
2017-11-01,2,0.016207029897004954
2017-11-01,1,0.014224522406594886
2017-11-01,5,0.023949350319008467
2017-12-01,10,0.0074666833323857595
2017-12-01,9,0.020015156249428623
2017-12-01,8,0.029909829234448404
2017-12-01,7,0.01625865009316474
2017-12-01,6,0.0212435155704922
2017-12-01,2,0.02465502798646546
2017-12-01,4,0.01211988117233731
2017-12-01,3,0.009288811611604775
2017-12-01,5,0.013587162998334845
2017-12-01,1,0.01837800506517917
2018-01-01,10,0.029965080471692218
2018-01-01,9,0.031112179081699276
2018-01-01,8,0.022582978402484466
2018-01-01,7,0.02662536192711573
2018-01-01,6,0.01636267376470779
2018-01-01,5,0.02134487264675311
2018-01-01,4,0.019525120910347304
2018-01-01,3,0.018418472703657818
2018-01-01,2,0.023796982873757422
2018-01-01,1,0.020023858926263127
2018-02-01,10,0.031105875084914025
2018-02-01,9,0.02915896075363178
2018-02-01,8,0.017358794004412426
2018-02-01,7,0.02296569531396031
2018-02-01,6,0.006992564101683918
2018-02-01,4,0.020597285914521812
2018-02-01,3,0.009920587264873992
2018-02-01,2,0.010451502891090092
2018-02-01,5,0.01477711048261332
2018-02-01,1,0.010349091648359954
2018-03-01,6,0.01001459271903804
2018-03-01,10,0.021147303669483142
2018-03-01,9,0.012045801145475155
2018-03-01,8,0.016948701966842616
2018-03-01,7,0.015364094746462609
2018-03-01,5,0.00337570814950805
2018-03-01,3,0.007121514257824035
2018-03-01,2,0.009712931996666452
2018-03-01,1,0.01098842318086124
2018-03-01,4,0.007457533322551724
2018-04-01,10,0.005569987616397487
2018-04-01,9,0.022635762697206463
2018-04-01,8,0.01707147831792377
2018-04-01,7,0.014900192549603952
2018-04-01,6,0.009591600966789127
2018-04-01,5,0.013893117440003211
2018-04-01,4,0.007594496142464102
