"Date","Time","Open","High","Low","Close","Volume"
01/08/2024,14:22,25.045,25.045,25.045,25.045,1600
01/08/2024,14:26,25.045,25.045,25.045,25.045,500
01/08/2024,15:59,25.07,25.07,25.045,25.045,300
01/09/2024,10:53,25.11,25.11,25.11,25.11,100
01/09/2024,11:01,25.06,25.06,25.06,25.06,960
01/09/2024,11:13,25.11,25.11,25.11,25.11,100
01/09/2024,11:28,25.11,25.11,25.11,25.11,100
01/09/2024,11:43,25.11,25.11,25.11,25.11,100
01/09/2024,12:00,25.11,25.11,25.11,25.11,100
01/09/2024,12:03,25.11,25.11,25.11,25.11,100
01/09/2024,12:17,25.11,25.11,25.11,25.11,100
01/09/2024,12:35,25.11,25.11,25.11,25.11,100
01/09/2024,12:54,25.11,25.11,25.11,25.11,100
01/09/2024,13:13,25.11,25.11,25.11,25.11,100
01/09/2024,13:32,25.11,25.11,25.11,25.11,100
01/09/2024,13:51,25.11,25.11,25.11,25.11,100
01/09/2024,14:10,25.11,25.11,25.11,25.11,100
01/09/2024,14:28,25.11,25.11,25.11,25.11,100
01/09/2024,14:45,25.11,25.11,25.11,25.11,100
01/09/2024,15:02,25.11,25.11,25.11,25.11,100
01/09/2024,15:17,25.11,25.11,25.11,25.11,100
01/09/2024,15:31,25.11,25.11,25.05,25.05,1000
01/09/2024,15:41,25.11,25.11,25.11,25.11,100
01/09/2024,15:50,25.11,25.11,25.11,25.11,100
01/09/2024,15:54,25.11,25.11,25.11,25.11,100
01/10/2024,09:31,25.14,25.14,25.14,25.14,798
01/10/2024,10:20,25.065,25.065,25.065,25.065,200
01/10/2024,10:51,25.065,25.065,25.065,25.065,154
01/10/2024,10:52,25.065,25.065,25.065,25.065,400
01/10/2024,11:44,25.065,25.065,25.065,25.065,500
01/10/2024,12:08,25.058,25.058,25.058,25.058,314
01/10/2024,12:22,25.065,25.065,25.065,25.065,221
01/10/2024,12:26,25.065,25.065,25.065,25.065,214
01/10/2024,12:45,25.065,25.065,25.065,25.065,598
01/10/2024,13:43,25.065,25.065,25.065,25.065,300
01/10/2024,13:55,25.0001,25.0001,25.0001,25.0001,100
01/10/2024,14:17,25.065,25.065,25.065,25.065,300
01/10/2024,14:36,25.065,25.065,25.065,25.065,200
01/10/2024,14:46,25.1285,25.1285,25.1285,25.1285,1998
01/10/2024,14:48,25.065,25.065,25.065,25.065,200
01/10/2024,15:00,25.065,25.065,25.065,25.065,139
01/10/2024,15:52,25.12,25.12,25.12,25.12,100
01/10/2024,15:53,25.12,25.12,25.12,25.12,100
01/10/2024,15:54,25.12,25.12,25.12,25.12,100
01/11/2024,11:26,25.05,25.05,25.04,25.05,460
01/11/2024,11:54,25.065,25.065,25.065,25.065,200
01/11/2024,12:46,25.0289,25.0289,25.0289,25.0289,200
01/11/2024,14:40,25.02,25.02,25.02,25.02,1500
01/11/2024,14:41,25.02,25.02,25.02,25.02,1622
01/11/2024,14:42,25.02,25.02,25.02,25.02,800
01/11/2024,15:53,25.03,25.03,25.03,25.03,100
01/11/2024,15:54,25.03,25.03,25.03,25.03,100
01/11/2024,15:55,25.03,25.03,25.03,25.03,500
01/11/2024,16:01,25.03,25.03,25.03,25.03,300
01/11/2024,19:39,25.5,25.5,25.5,25.5,8000
01/12/2024,09:31,25.03,25.03,25.03,25.03,1453
01/12/2024,09:32,25.04,25.05,25.04,25.04,6375
01/12/2024,09:34,25.04,25.04,25.04,25.04,547
01/12/2024,11:42,25.03,25.03,25.03,25.03,200
01/12/2024,11:53,25.085,25.13,25.0455,25.13,2800
01/12/2024,11:54,25.0455,25.13,25.03,25.13,1950
01/12/2024,12:57,25.0389,25.0389,25.0389,25.0389,398
01/16/2024,09:31,25.08,25.08,25.05,25.05,1303
01/16/2024,10:09,25.085,25.085,25.085,25.085,198
01/16/2024,10:27,25.085,25.085,25.085,25.085,230
01/16/2024,12:43,25.1499,25.1499,25.14,25.14,400
01/16/2024,13:03,25.09,25.14,25.085,25.14,3445
01/16/2024,13:07,25.09,25.09,25.09,25.09,100
01/16/2024,13:09,25.09,25.09,25.09,25.09,363
01/16/2024,13:21,25.14,25.14,25.14,25.14,100
01/16/2024,13:34,25.14,25.14,25.14,25.14,100
01/17/2024,09:31,25.1,25.1,25.07,25.08,603
01/17/2024,10:33,25.105,25.105,25.105,25.105,1000
01/17/2024,10:35,25.1681,25.1681,25.1681,25.1681,1000
01/17/2024,10:40,25.1695,25.1695,25.0583,25.0583,2000
01/17/2024,12:23,25.143,25.143,25.143,25.143,358
01/17/2024,13:17,25.115,25.115,25.115,25.115,205
01/17/2024,13:27,25.0601,25.0601,25.0601,25.0601,400
01/17/2024,15:06,25.17,25.17,25.17,25.17,224
01/17/2024,15:51,25.115,25.115,25.115,25.115,400
01/18/2024,09:31,25.12,25.12,25.12,25.12,225
01/18/2024,10:17,25.08,25.08,25.08,25.08,300
01/18/2024,10:58,25.08,25.08,25.08,25.08,100
01/18/2024,11:31,25.08,25.08,25.08,25.08,100
01/18/2024,11:51,25.0401,25.0401,25.0401,25.0401,1500
01/18/2024,11:52,25.11,25.11,25.04,25.04,2990
01/18/2024,11:53,25.04,25.11,25.04,25.0401,3100
01/18/2024,11:54,25.0401,25.0401,25.0401,25.0401,1500
01/18/2024,14:12,25.17,25.1796,25.17,25.1796,778
01/19/2024,10:45,25.11,25.11,25.11,25.11,150
01/19/2024,10:53,25.12,25.12,25.12,25.12,190
01/19/2024,11:56,25.1585,25.1585,25.1585,25.1585,306
01/19/2024,14:48,25.07,25.07,25.07,25.07,1500
01/19/2024,14:49,25.12,25.12,25.12,25.12,500
01/19/2024,15:31,25.0791,25.0791,25.0791,25.0791,152

