Date,Decile,Return,Cumulative Return
2016-02-29,1,0.13907974105443827,1.1390797410544382
2016-02-29,2,0.13713393220681558,1.1371339322068157
2016-02-29,3,0.0999496882300126,1.0999496882300126
2016-02-29,4,0.08609886804411149,1.0860988680441115
2016-02-29,5,0.11355200575093746,1.1135520057509374
2016-02-29,6,0.11071797304900473,1.1107179730490047
2016-02-29,7,0.1155636939935428,1.1155636939935427
2016-02-29,8,0.08628520752047723,1.0862852075204772
2016-02-29,9,0.08043581739136753,1.0804358173913675
2016-02-29,10,0.20474598679898276,1.2047459867989827
2016-03-31,10,0.11802334449028545,1.3469341374222479
2016-03-31,9,0.04299102608894463,1.12688486180427
2016-03-31,7,0.056861446361319415,1.178996259142192
2016-03-31,6,0.06727861795717657,1.185445543215938
2016-03-31,8,0.04998900309291841,1.1405875221190098
2016-03-31,4,0.016463177053808214,1.1039795060066624
2016-03-31,3,0.03239212786399132,1.1355793991751166
2016-03-31,2,-0.019068848805888376,1.1154500971815187
2016-03-31,1,-0.005069038716661184,1.133305701745669
2016-03-31,5,0.021021631185753155,1.1369606853219894
2016-04-30,10,0.2021874557220901,1.6192673236928803
2016-04-30,9,0.07849450886055218,1.2153391355739873
2016-04-30,8,0.08510133884531818,1.2376530473216014
2016-04-30,7,0.0632752288913882,1.2535975173015048
2016-04-30,6,0.1451689927957751,1.3575354787388363
2016-04-30,5,0.05292189070744887,1.197130794449266
2016-04-30,3,0.03871678271898637,1.1795453800331366
2016-04-30,2,0.01915676462461734,1.1368185121437315
2016-04-30,1,0.010195253641452988,1.1448600408282708
2016-04-30,4,0.029748347200743163,1.1368210716538536
2016-05-31,7,0.03705229921823422,1.3000461876117957
2016-05-31,10,0.12668059131681722,1.8243970657582944
2016-05-31,9,0.050293275856737964,1.2764625219788994
2016-05-31,8,0.039088128982797114,1.28603058927126
2016-05-31,6,0.1147699737145023,1.5133397899501968
2016-05-31,2,0.01941030241780352,1.1588845032585988
2016-05-31,4,0.028451955726827415,1.1691658544538737
2016-05-31,3,0.05102672644310591,1.2397337194673168
2016-05-31,5,0.060408481521050245,1.2694476479240346
2016-05-31,1,0.040113539647432826,1.190784429466797
2016-06-30,9,0.03172782457259364,1.3169619009497364
2016-06-30,8,0.02257408635916586,1.3150615548539986
2016-06-30,7,0.030318930497310322,1.3394621976172911
2016-06-30,6,0.05989906772257477,1.6039874325156909
2016-06-30,10,0.10000056762231342,2.006837807902607
2016-06-30,4,0.06532331100548106,1.2455396391813531
2016-06-30,3,0.07919552636310571,1.3379150839306218
2016-06-30,2,0.061846708227645486,1.2305576950011732
2016-06-30,1,0.11407137628836835,1.326618848198834
2016-06-30,5,0.04741725501851226,1.3296413707782992
2016-07-31,10,0.0032277127873464816,2.0133153039573046
2016-07-31,9,-0.02019385679146082,1.2903673609221475
2016-07-31,8,-0.03477595778470561,1.2693290297381066
2016-07-31,7,-0.017385119649651077,1.31617548704553
2016-07-31,6,-0.03726924620064647,1.5442080299905208
2016-07-31,5,-0.026064834487296854,1.2949844885215003
2016-07-31,3,0.009902764631908777,1.351164142104267
2016-07-31,2,0.021196110497406172,1.2566407318778514
2016-07-31,1,0.11749860017693825,1.482494705830539
2016-07-31,4,-0.005134116373865102,1.239144893725534
2016-08-31,8,0.013084331009347708,1.2859373509229743
2016-08-31,10,0.08802512281098174,2.1905376308453754
2016-08-31,9,-0.012194411475577357,1.274632090368408
2016-08-31,6,-0.006918827842029376,1.533523920478737
2016-08-31,7,-0.019406678092197354,1.2906328930555964
2016-08-31,4,0.013340911291554194,1.2556762158301087
2016-08-31,5,0.0167931119003847,1.3167313079465044
2016-08-31,3,0.049988940413818135,1.4187074058932048
2016-08-31,2,0.061192321590301246,1.3335374956663923
2016-08-31,1,0.13644340816437478,1.6847713360797
2016-09-30,9,0.028318639905832388,1.3107279375479695
2016-09-30,8,0.03702769622894279,1.3335526485224016
2016-09-30,7,-0.003386393516279945,1.2862623021946553
2016-09-30,6,0.009540133174227836,1.548153942905968
2016-09-30,10,0.15755754438063926,2.535673360834756
2016-09-30,4,0.04360269805572947,1.31042708672471
2016-09-30,3,0.06161715975524584,1.506124126768077
2016-09-30,2,0.08113625342217594,1.4417357318627546
2016-09-30,1,0.11599053793655495,1.8801888696516729
2016-09-30,5,0.041051757812813235,1.3707854427048731
2016-10-31,10,0.19367035276384711,3.026758115121513
