Date,Decile,Return,Cumulative Return
2016-08-31,1,0.19891871632534164,1.1989187163253416
2016-08-31,2,0.041504190819083256,1.0415041908190832
2016-08-31,3,0.08712825801279432,1.0871282580127943
2016-08-31,4,-0.004666710048345657,0.9953332899516544
2016-08-31,5,0.015140925192707433,1.0151409251927075
2016-08-31,6,0.005858526947922142,1.005858526947922
2016-08-31,7,-0.00606048408387222,0.9939395159161277
2016-08-31,8,-0.01881699777344501,0.981183002226555
2016-08-31,9,-0.02745502438916132,0.9725449756108386
2016-08-31,10,0.050074564246928986,1.050074564246929
2016-09-30,10,0.10890548523399528,1.1644334441981168
2016-09-30,9,0.011882568517244119,0.9841013079196359
2016-09-30,7,-0.0031129727453456327,0.9908454092925588
2016-09-30,6,0.017464525729986635,1.0234253690725306
2016-09-30,8,0.004252275186600974,0.9853552623604376
2016-09-30,4,0.032638873692946095,1.027819847484771
2016-09-30,3,0.07717023552664878,1.1710222017313172
2016-09-30,2,0.12243076469203018,1.1690163453310176
2016-09-30,1,0.19469193046008454,1.4323385156714488
2016-09-30,5,0.006924780117266704,1.0221705528877056
2016-10-31,10,0.1729771929883308,1.3658538727972411
2016-10-31,9,0.03245683648921007,1.0160421231596013
2016-10-31,8,0.030808999906513684,1.0157130725463832
2016-10-31,7,0.04967341340861039,1.0400640829323717
2016-10-31,6,0.050543207845663955,1.075152570216089
2016-10-31,5,0.07659503034599428,1.1004637374049213
2016-10-31,3,0.0956785123738904,1.2830638639497673
2016-10-31,2,0.140201206446201,1.332913847301755
2016-10-31,1,0.13492702318776353,1.625599687788177
2016-10-31,4,0.09474938336240023,1.1252051442415894
2016-11-30,7,0.0785424172197566,1.1217532300693296
2016-11-30,10,0.17874974339895755,1.6099999020802205
2016-11-30,9,0.07552628092909833,1.092780005989151
2016-11-30,8,0.10260161096451141,1.1199268700673557
2016-11-30,6,0.08351025317088732,1.1649388335521647
2016-11-30,2,0.11110559452263087,1.4810080327536637
2016-11-30,4,0.07570656467953243,1.2103905602718579
2016-11-30,3,0.10027658096484919,1.4117251213861983
2016-11-30,5,0.06093095852363035,1.1675160477454998
2016-11-30,1,0.06513683641997585,1.7314861087359994
2016-12-31,9,0.05564244685339235,1.153584959394852
2016-12-31,8,0.08493946441329077,1.21505285859293
2016-12-31,7,0.04563321543975033,1.1729424368873191
2016-12-31,6,0.08781153106209101,1.2672338961200666
2016-12-31,10,0.13413599839862245,1.8259588463674354
2016-12-31,4,0.07905121634410131,1.3060734063127666
2016-12-31,3,0.06841447489815393,1.5083075542663675
2016-12-31,2,0.07295504053308337,1.5890550338130294
2016-12-31,1,0.057493508475031076,1.831035320003011
2016-12-31,5,0.02155287121495639,1.1926793707639534
2017-01-31,10,0.07753055741745409,1.967526453547634
2017-01-31,9,0.04493234631634069,1.2054182382957033
2017-01-31,8,0.0413879698698015,1.2653414296945904
2017-01-31,7,0.05786197176252731,1.2408111990495632
2017-01-31,6,0.09181351872800908,1.3835830991742544
2017-01-31,5,0.054195985061404016,1.2573178041249213
2017-01-31,3,0.05788729339868116,1.595619396195632
2017-01-31,2,0.06103739817409671,1.6860468186324282
2017-01-31,1,0.06362616453140381,1.947537074536334
2017-01-31,4,0.0769088666210418,1.4065220317161649
2017-02-28,7,0.06945081878880172,1.3269865527858702
2017-02-28,10,0.05903543560181134,2.0836802347909056
2017-02-28,9,-0.004924790678315282,1.1994818057922734
2017-02-28,6,0.05347009343676207,1.4575634167646265
2017-02-28,8,0.009115506613866576,1.276875657865771
2017-02-28,4,0.061280824908810205,1.492714862072147
2017-02-28,3,0.04223603325241582,1.6630120300715505
2017-02-28,5,0.05457899427509919,1.3259409453582356
2017-02-28,2,0.05852733535031929,1.7847266462028673
2017-02-28,1,0.007224472811437808,1.9616070031805892
2017-03-31,9,0.04517212756360963,1.2536649509337507
2017-03-31,8,0.03194864391563578,1.3176701035834677
2017-03-31,7,0.07950489352764799,1.4324884773777313
2017-03-31,6,0.05442653564189387,1.536893544017487
2017-03-31,10,0.042354906975301525,2.1719343173017487
2017-03-31,4,0.057164637369779496,1.5780453658589817
2017-03-31,3,0.046918938546123355,1.7410387893119412
2017-03-31,2,0.03081082867111233,1.8397155531237928
2017-03-31,1,0.037039542647542174,2.0342640294326144
2017-03-31,5,0.04966109189905212,1.391788620498387
2017-04-30,10,0.09851331355787842,2.3858987637292124
2017-04-30,9,0.10614664708145298,1.3867372820389026
2017-04-30,8,0.0554713065582817,1.390762985842029
2017-04-30,7,0.059525867053848776,1.5177585960382884
2017-04-30,6,0.05207848339035448,1.6169326289223447
2017-04-30,5,0.038384125240665104,1.4452112092161296
2017-04-30,3,0.04634728881373932,1.8217312169161048
2017-04-30,2,0.02162369963543979,1.8794970096591885
2017-04-30,1,0.016820823752246115,2.068482026137234
2017-04-30,4,0.043262917123983724,1.6463162117400254
2017-05-31,7,0.0634136321770081,1.6140051813809526
2017-05-31,9,0.07601263767008905,1.4921468406021299
2017-05-31,8,0.03784069549616576,1.4433904244966156
2017-05-31,6,0.03666879128655735,1.6762235940167225
2017-05-31,10,0.07922247108443249,2.574915559549133
2017-05-31,4,0.022536679503743728,1.683418712565828
2017-05-31,1,0.034481847081391286,2.1398071070531044
2017-05-31,5,0.023320590594960704,1.478914388149507
2017-05-31,3,0.023359415407039202,1.864285793172019
2017-05-31,2,-0.0071236863966615245,1.8661080623789135
2017-06-30,10,0.07710279183082691,2.773448737919007
2017-06-30,9,0.09097262862975052,1.627891360993283
2017-06-30,8,0.06328195348675221,1.5347309902028339
2017-06-30,6,0.04162145062937233,1.7459904515788787
2017-06-30,7,0.07199933048870961,1.7302124738456897
2017-06-30,4,0.04028207458157457,1.751230310697423
2017-06-30,3,0.042378841275104405,1.9432920648922882
2017-06-30,2,0.03762418549770483,1.9363188582766202
2017-06-30,1,0.04016633488972237,2.2257553159144075
2017-06-30,5,0.037496589675045155,1.5343686341264697
2017-07-31,10,0.06325166861730945,2.948873998416955
2017-07-31,9,0.09103726597265577,1.776090139798617
2017-07-31,8,0.10214879270101945,1.6915019079728935
2017-07-31,7,0.09340793081338876,1.8918280408951302
2017-07-31,6,0.06461482718281943,1.8588073228705009
2017-07-31,5,0.06811498706333624,1.638882133790383
2017-07-31,3,0.06175121353547086,2.063292708153238
2017-07-31,2,0.02492203058316417,1.9845758560813476
