Date,Decile,Return,Cumulative Return
2016-05-31,1,0.32131311570033894,1.321313115700339
2016-05-31,2,0.15705768395358177,1.1570576839535818
2016-05-31,3,0.17384360085525746,1.1738436008552575
2016-05-31,4,0.2936936950944517,1.2936936950944518
2016-05-31,5,0.18139480841402272,1.1813948084140227
2016-05-31,6,0.2163832118402931,1.216383211840293
2016-05-31,7,0.20868828931423664,1.2086882893142366
2016-05-31,8,0.14536888902100956,1.1453688890210096
2016-05-31,9,0.26409839579438066,1.2640983957943805
2016-05-31,10,0.502079067025272,1.5020790670252722
2016-06-30,10,0.5133040050984461,2.2731022681038815
2016-06-30,9,0.17825592201450807,1.4894314208537685
2016-06-30,7,0.1613581990684465,1.4037200549131033
2016-06-30,6,0.17661535694959096,1.4312151669869564
2016-06-30,8,0.13490218980987345,1.2998816602900458
2016-06-30,4,0.24318724272375894,1.6083034977335828
2016-06-30,3,0.3010441325475256,1.5272223294211922
2016-06-30,2,0.2802734287224692,1.4813502082649315
2016-06-30,1,0.4432861418880495,1.90703290898522
2016-06-30,5,0.21954240291371058,1.44076106344302
2016-07-31,10,0.4332948142842794,3.258025693211127
2016-07-31,9,0.15159252719625008,1.715218094026493
2016-07-31,8,0.16507675540119343,1.5144619071762428
2016-07-31,7,0.148631305808663,1.612356799664646
2016-07-31,6,0.08060013546707896,1.546571303328643
2016-07-31,5,0.18647466080094519,1.709426494043766
2016-07-31,3,0.2652039537339324,1.9322477294144385
2016-07-31,2,0.21965716263065252,1.8067393918747325
2016-07-31,1,0.4306210552495271,2.728241432648011
2016-07-31,4,0.20622884225472626,1.9399820660654064
2016-08-31,7,0.1757984939441416,1.8958066967462865
2016-08-31,10,0.41768853337813716,4.618865666716772
2016-08-31,9,0.20678092424704372,2.069892476794544
2016-08-31,8,0.17787701234934944,1.7838498665416507
2016-08-31,6,0.1141115471298211,1.7230529474980583
2016-08-31,3,0.21157291809195777,2.341059020003211
2016-08-31,4,0.20191224015814505,2.331688190891299
2016-08-31,5,0.1773844861378938,2.0126522342802207
2016-08-31,2,0.2060730997436867,2.1790597787873818
2016-08-31,1,0.36153533435240476,3.7145971111944935
2016-09-30,10,0.40556780093831224,6.492128857996564
2016-09-30,9,0.19449131411818496,2.47246858468966
2016-09-30,8,0.17466325383308773,2.0954228885815347
2016-09-30,7,0.20581400846259798,2.2859902722738767
2016-09-30,6,0.1384589553363757,1.9616250585979025
2016-09-30,4,0.23867791841984304,2.888210674697364
2016-09-30,3,0.24649082457899577,2.9181085882318984
2016-09-30,2,0.2999074460561981,2.8325760318472897
2016-09-30,1,0.39524514301186137,5.182773577640008
2016-09-30,5,0.20682238225008143,2.4289137640150047
2016-10-31,7,0.2798603890582607,2.925748399255843
2016-10-31,10,0.4599106571316247,9.477928107260947
2016-10-31,9,0.2595602138164434,3.1142230591861475
2016-10-31,8,0.24393762917262807,2.6065753801361744
2016-10-31,6,0.2131404626383806,2.3797267311105
2016-10-31,1,0.35623290509739886,7.029048065664748
2016-10-31,4,0.28445183766077037,3.7097675086664825
2016-10-31,3,0.24211488156097638,3.6246261034537324
2016-10-31,2,0.3313933148667616,3.7712727926533005
2016-10-31,5,0.28204180866210443,3.1139689951020766
2016-11-30,7,0.30823007544130077,3.8275520490807367
2016-11-30,10,0.3979870550456144,13.250020802603785
2016-11-30,9,0.303535755666701,4.059501108770879
2016-11-30,8,0.2848210096391268,3.3489828116070504
2016-11-30,6,0.24701374698257544,2.9675519477567005
2016-11-30,3,0.2342741984860939,4.473782478652129
2016-11-30,4,0.2692978321349949,4.708799856475208
2016-11-30,1,0.26550333522658737,8.895283770566731
2016-11-30,5,0.29635869158141265,4.036820772115615
2016-11-30,2,0.2504297744515162,4.715711787512606
2016-12-31,10,0.3252396049055101,17.559452333432432
2016-12-31,1,0.22828621389078435,10.925954424033552
2016-12-31,2,0.248297926205734,5.88661324493592
2016-12-31,3,0.24226520581955852,5.557624311634722
2016-12-31,4,0.2518770687321632,5.894838561570614
2016-12-31,5,0.30432461736019945,5.265324708941404
2016-12-31,6,0.2678752825536401,3.762485764254632
2016-12-31,7,0.2980301166776813,4.968277832858167
2016-12-31,8,0.2818029995077098,4.2927362132176805
2016-12-31,9,0.27722533028116814,5.1848976444266555
2017-01-31,10,0.4358007735617964,25.211875243663776
2017-01-31,9,0.30204145674584826,6.7509516820274
2017-01-31,8,0.352669952586599,5.806655289999937
2017-01-31,7,0.34215722642192686,6.668209996242458
2017-01-31,6,0.3156880341633435,4.950257498739742
2017-01-31,2,0.27790728793826536,7.522545966977534
2017-01-31,4,0.3093279359256151,7.718276806435974
2017-01-31,3,0.3057109722367748,7.256651043271309
2017-01-31,1,0.30417805182439034,14.249389955058158
2017-01-31,5,0.3752927137201647,7.24136270757786
2017-02-28,7,0.23282662707457563,8.220746838292559
2017-02-28,9,0.22615073367241384,8.277684357904912
2017-02-28,8,0.2551596773666424,7.288279580375629
2017-02-28,10,0.331430930057807,33.56787050417266
2017-02-28,6,0.21259625284830846,6.002663693606051
2017-02-28,4,0.20853508198884213,9.327808293078679
2017-02-28,3,0.20911655188343126,8.77413688766151
2017-02-28,2,0.18843747456704024,8.940075531309255
2017-02-28,1,0.21827485020503756,17.359673413011645
2017-02-28,5,0.2784430163215802,9.257669582154445
2017-03-31,9,0.20434813611400154,9.969213727782806
2017-03-31,8,0.2251816845546343,8.929466653789756
2017-03-31,7,0.1971758609090961,9.841679673448624
