Date,Decile,Return,Cumulative Return
2016-02-29,1,0.30822399617276675,1.3082239961727669
2016-02-29,2,0.3393576985826609,1.339357698582661
2016-02-29,3,0.1975197601311264,1.1975197601311265
2016-02-29,4,0.22147299706848805,1.221472997068488
2016-02-29,5,0.19321107897986772,1.1932110789798678
2016-02-29,6,0.19900951178696372,1.1990095117869637
2016-02-29,7,0.13394856986016582,1.133948569860166
2016-02-29,8,0.11207398878660287,1.112073988786603
2016-02-29,9,0.08492983521633979,1.08492983521634
2016-02-29,10,0.5789778431708411,1.5789778431708412
2016-03-31,10,0.5314538988101516,2.418131774058829
2016-03-31,9,0.05373967531060554,1.1432336122956548
2016-03-31,7,0.05405198217621148,1.1952407377469882
2016-03-31,6,0.17649376420977922,1.4106272138455747
2016-03-31,8,0.05240727527627207,1.1703547564445242
2016-03-31,4,0.10102130568675328,1.3448677940934586
2016-03-31,3,0.21110215003876243,1.4503187562087103
2016-03-31,2,0.20168889604257584,1.6094912742159229
2016-03-31,1,0.28840217831423814,1.6855186463919503
2016-03-31,5,0.11764955329488358,1.3335918294083553
2016-04-30,10,0.4783125157792991,3.574754466394767
2016-04-30,9,0.106830583149274,1.2653659257730505
2016-04-30,8,0.08664773374062058,1.2717633437629983
2016-04-30,7,0.060702909056690096,1.267795327551295
2016-04-30,6,0.17312262103372075,1.6548386944080153
2016-04-30,5,0.10862762234794628,1.478456739019633
2016-04-30,3,0.19652433414062528,1.735341684064287
2016-04-30,2,0.20181687406870172,1.934313772019032
2016-04-30,1,0.2596823459406777,2.1232180826137674
2016-04-30,4,0.09267253420662713,1.469500100744976
2016-05-31,7,0.10533833911179857,1.401342781689247
2016-05-31,10,0.44146456171680065,5.152881880146908
2016-05-31,9,0.13659202071506116,1.4382048145183755
2016-05-31,8,0.106325764703134,1.4069845538100136
2016-05-31,6,0.19207883014354962,1.972698174906186
2016-05-31,2,0.20762261876404603,2.335921062876983
2016-05-31,4,0.1305462317427881,1.6613378014428801
2016-05-31,3,0.23628957617071183,2.1453848351032065
2016-05-31,5,0.1339317530589107,1.676469041898293
2016-05-31,1,0.3092674674793496,2.779860361930088
2016-06-30,9,0.10390152570999256,1.5876364890302914
2016-06-30,8,0.09008854990723696,1.5337377520046387
2016-06-30,7,0.07895067652158176,1.5119797423422483
2016-06-30,6,0.1693985893327896,2.3068704629146626
2016-06-30,10,0.42771720449843176,7.356858113033967
2016-06-30,4,0.16505746852918898,1.9355540133208904
2016-06-30,3,0.25741995444453913,2.697649701621479
2016-06-30,2,0.261746382646317,2.9473399512323732
2016-06-30,1,0.38708649046529464,3.8559067534131892
2016-06-30,5,0.12743580737975305,1.890111227799763
2016-07-31,10,0.28181628052685065,9.430140502812986
2016-07-31,9,0.09339284034327715,1.7359103701734584
2016-07-31,8,0.08920150811986705,1.6705494725438272
2016-07-31,7,0.07726794410960262,1.6288073085684007
2016-07-31,6,0.10262837234075879,2.5436208237245674
2016-07-31,5,0.10653961976743746,2.091482959327714
2016-07-31,3,0.2024889583154925,3.243893979602911
2016-07-31,2,0.19423924738858653,3.5198290451580627
2016-07-31,1,0.3180132968277453,5.082136372326485
2016-07-31,4,0.12430324198632821,2.1761496522163255
2016-08-31,7,0.11756641254339073,1.820300340561243
2016-08-31,10,0.3304847672658993,12.546658292169866
2016-08-31,9,0.14125015989462386,1.9811079875231952
2016-08-31,6,0.13878771420682132,2.896644143658172
2016-08-31,8,0.14488328901420036,1.9125841745869148
2016-08-31,4,0.13784049359506917,2.476111194414562
2016-08-31,3,0.18064093597760691,3.829874024290505
2016-08-31,5,0.12329359378381131,2.349349409720829
2016-08-31,2,0.1801359040329368,4.153876632248999
2016-08-31,1,0.2562062139112236,6.384211290860774
2016-09-30,9,0.1267040285460398,2.232122350527122
2016-09-30,8,0.14180676340446388,2.1838015461236835
2016-09-30,7,0.12739238080936202,2.052192734733432
2016-09-30,6,0.1336835149586114,3.283877714366673
2016-09-30,10,0.3318477875686179,16.71023908780589
2016-09-30,4,0.1562804843516317,2.8630790511861672
2016-09-30,3,0.1971744551748695,4.58502734841837
2016-09-30,2,0.20354113926902678,4.9993614143599485
2016-09-30,1,0.2767776016217503,8.151217980191717
2016-09-30,5,0.14269137447288985,2.6845813061109665
2016-10-31,10,0.3950737577996785,23.312016037956433
2016-10-31,9,0.18563335416902982,2.6464787093711304
2016-10-31,8,0.19714504207352457,2.614327193814465
2016-10-31,7,0.17113627289279584,2.403397350613386
2016-10-31,6,0.17787843141623602,3.868008731160951
2016-10-31,5,0.1869822964520429,3.1865504837398198
2016-10-31,3,0.21520535837246813,5.571749802082313
2016-10-31,2,0.21601740148231993,6.079310476160961
2016-10-31,1,0.25416044571980767,10.222935175196554
2016-10-31,4,0.19842350568879677,3.4311812335866807
2016-11-30,7,0.19709133217123545,2.877086136182596
2016-11-30,9,0.19140896018913758,3.1530384472945494
2016-11-30,8,0.19120533072211524,3.1142004895235798
2016-11-30,6,0.1642608016836451,4.503370946260787
2016-11-30,10,0.3144107404384988,30.641564261564476
2016-11-30,4,0.18139389801136685,4.053576572330419
2016-11-30,1,0.1756768711493176,12.018868440737384
2016-11-30,5,0.13531056423153587,3.617724427646928
2016-11-30,3,0.16070427976368867,6.467153841049425
2016-11-30,2,0.13095523404735135,6.875428002413135
2016-12-31,10,0.24792246730851047,38.23829647548382
2016-12-31,9,0.18616848875383568,3.7400348500101166
2016-12-31,8,0.2042085088975241,3.7501467278971297
2016-12-31,6,0.16675807817936847,5.2543444305880405
2016-12-31,7,0.21153488206632476,3.4856902126946396
2016-12-31,4,0.2003406904909967,4.865672901789223
2016-12-31,3,0.17451103907892002,7.595743577734189
2016-12-31,2,0.13307136682331383,7.790350604189538
2016-12-31,1,0.17690742871083867,14.145095552602083
2016-12-31,5,0.1478088597449716,4.15245615016895
2017-01-31,10,0.2506938582844265,47.82440255314665
2017-01-31,9,0.1863470641980708,4.436979364307974
2017-01-31,8,0.2201171892450411,4.5756184848983334
2017-01-31,7,0.2228663955858038,4.262533426526608
2017-01-31,6,0.1845389469078616,6.223975618499945
2017-01-31,5,0.16103007312278994,4.821126467669835
2017-01-31,3,0.16619356047529624,8.858107247375198
2017-01-31,2,0.15316352514217113,8.98354816482065
2017-01-31,1,0.15046516822365877,16.273439734464084
